code,name,div_per_10,total_shares,ex_date
000738,航发控制,0.41,942838487,2013-06-14
000603,盛达资源,10.0,504988667,2013-08-09
600016,民生银行,1.58,28365585227,2013-09-10
002230,科大讯飞,1.5,468492900,2013-09-10
002452,长高电气,1.0,130000000,2013-09-10
601318,中国平安,2.0,7916142092,2013-09-10
002671,龙泉股份,2.0,94370000,2013-09-12
600028,中国石化,0.9,116565277972,2013-09-12
002394,联发股份,2.0,215800000,2013-09-13
601857,中国石油,1.611,183020977818,2013-09-12
002266,浙富控股,0.504542,709990794,2013-09-16
600248,陕建股份,1.0,425989200,2013-09-16
600246,万通发展,0.7,1216800000,2013-09-17
002085,万丰奥威,5.0,390098968,2013-09-18
600280,中央商场,1.0,287083718,2013-09-25
601877,正泰电器,4.0,1005000000,2013-09-26
002697,红旗连锁,0.93,200000000,2013-09-30
002179,中航光电,1.0,463472988,2013-09-27
600882,妙可蓝多,2.0,399238045,2013-09-30
002568,百润股份,2.5,160000000,2013-10-08
601238,广汽集团,0.6,6435020097,2013-10-08
002443,金洲管道,1.0,361483000,2013-10-10
600340,*ST华幸,1.5,881919810,2013-10-10
601515,衢州东峰,6.5,556000000,2013-10-10
000159,国际实业,0.2,481139294,2013-10-16
002612,朗姿股份,3.5,200000000,2013-10-16
000338,潍柴动力,1.0,1999309639,2013-10-18
000655,金岭矿业,1.0,595340230,2013-10-17
600578,京能电力,1.0,2308660477,2013-10-23
002132,恒星科技,0.5,539869800,2013-10-23
002638,勤上股份,0.5,374670000,2013-10-24
002484,江海股份,0.5,208000000,2013-10-24
601928,凤凰传媒,1.0,2544900000,2013-10-28
002246,北化股份,0.3,275791024,2013-10-29
300086,康芝药业,2.0,200000000,2013-11-05
002352,顺丰控股,2.5,77830780,2013-11-14
000883,湖北能源,0.8,2674374839,2013-11-29
600688,上海石化,0.5,7200000000,2013-12-04
600329,达仁堂,1.0,739308720,2013-12-19
600637,东方明珠,0.5,1113736075,2014-01-16
