code,name,div_per_10,total_shares,ex_date
000810,创维数字,0.75,73883600.0,2001-02-27
000837,秦川机床,1.0,132924000.0,2001-03-07
600795,国电电力,2.0,458265600.0,2001-03-16
600660,福耀玻璃,2.7,254725513.0,2001-03-27
000962,东方钽业,1.25,297000000.0,2001-03-27
600726,华电能源,1.2,700790600.0,2001-03-29
600674,川投能源,0.75,241380290.0,2001-03-30
600699,均胜电子,0.375,158915525.0,2001-04-05
000990,诚志股份,1.0,119500000.0,2001-04-03
000650,仁和药业,0.5,111168000.0,2001-04-06
600746,江苏索普,0.5,170234140.0,2001-04-04
600110,诺德股份,1.0,115648000.0,2001-04-06
600339,中油工程,1.5,170000000.0,2001-04-06
600125,铁龙物流,1.5,190776000.0,2001-04-06
600226,亨通股份,1.0,176037600.0,2001-04-10
600779,水井坊,1.0,407532453.0,2001-04-10
000969,安泰科技,2.33,152600000.0,2001-04-11
000933,神火股份,4.0,228680000.0,2001-04-11
600884,杉杉股份,1.0,237830910.0,2001-04-11
000850,华茂股份,1.8378,185000000.0,2001-04-10
000913,钱江摩托,1.2,260000000.0,2001-04-11
600717,天津港,1.0,366585444.0,2001-04-12
600210,紫江企业,3.0,323400000.0,2001-04-13
000537,绿发电力,0.5,213762445.0,2001-04-12
600785,新华百货,1.0,87975000.0,2001-04-13
600061,国投资本,0.5,143506000.0,2001-04-13
600202,哈空调,2.0,111696000.0,2001-04-17
600084,*ST尼雅,1.0,180908000.0,2001-04-17
000559,万向钱潮,1.8266,309709641.0,2001-04-17
000920,沃顿科技,3.0,190000000.0,2001-04-17
600790,轻纺城,1.0,232412929.0,2001-04-18
600071,凤凰光学,0.75,107453600.0,2001-04-18
000596,古井贡酒,3.0,235000000.0,2001-04-18
600160,巨化股份,2.5,341000000.0,2001-04-19
600309,万华化学,1.0,120000000.0,2001-04-19
000936,华西股份,1.0,140000000.0,2001-04-19
000906,浙商中拓,0.2,125000000.0,2001-04-19
600287,苏豪时尚,3.6,152725900.0,2001-04-20
600756,浪潮软件,1.0,110147200.0,2001-04-20
600151,航天机电,2.0,292400000.0,2001-04-20
000518,四环生物,0.375,133742400.0,2001-04-20
000970,中科三环,2.0,87000000.0,2001-04-19
600738,丽尚国潮,1.0,117198560.0,2001-04-24
600177,雅戈尔,2.0,568095052.0,2001-04-24
600062,华润双鹤,1.0,305695000.0,2001-04-24
000425,徐工机械,0.8,352740992.0,2001-04-23
000759,中百集团,2.0,175669000.0,2001-04-23
600059,古越龙山,2.0,206000000.0,2001-04-24
600422,昆药集团,1.53,98180000.0,2001-04-24
600366,宁波韵升,1.5,127100000.0,2001-04-26
000789,万年青,1.25,340500000.0,2001-04-26
600866,星湖科技,1.0,250530062.0,2001-04-25
600895,张江高科,0.77,304290000.0,2001-04-25
000731,四川美丰,1.0,222332000.0,2001-04-24
000711,ST京蓝,0.4,107265600.0,2001-04-25
600178,东安动力,2.5,422500000.0,2001-04-26
000988,华工科技,3.0,115000000.0,2001-04-26
000978,桂林旅游,2.6,118000000.0,2001-04-26
