code,name,div_per_10,total_shares,ex_date
002202,金风科技,1.0,500000000,2008-02-27
600325,华发股份,1.0,315957539,2008-02-27
000690,宝新能源,0.3,751530000,2008-02-29
002050,三花智控,2.0,113000000,2008-03-04
600518,康美药业,0.12,509600000,2008-03-04
600219,南山铝业,1.0,1318795213,2008-03-05
600048,保利发展,0.7,1226171593,2008-03-11
600208,衢州发展,0.112,1763656322,2008-03-13
600795,国电电力,1.2,2723884529,2008-03-17
002092,中泰化学,0.7,268430000,2008-03-18
002045,国光电器,1.5,200000000,2008-03-19
002009,天奇股份,0.11,110505411,2008-03-21
600482,中国动力,0.56,230500000,2008-03-24
002079,苏州固锝,0.2778,138000000,2008-03-25
600641,先导基电,5.0,447865971,2008-03-25
600300,维维股份,0.4,660000000,2008-03-26
002153,石基信息,5.0,56000000,2008-03-28
002024,ST易购,2.0,1441504000,2008-03-28
600694,大商股份,3.3,293718653,
600335,国机汽车,0.25,137978600,2008-04-01
600316,洪都航空,2.0,252000000,2008-04-01
600525,ST长园,1.0,128143400,2008-04-01
002165,红宝丽,3.0,75000000,2008-04-03
600449,宁夏建材,1.8,144216000,2008-04-01
600383,金地集团,0.5,839076923,2008-04-02
000514,渝开发,0.12,487644320,2008-04-01
600406,国电南瑞,2.0,255060000,2008-04-03
002121,科陆电子,2.0,120000000,2008-04-07
600016,民生银行,0.5,14479232299,2008-04-07
600339,中油工程,0.5,404303978,2008-04-08
000728,国元证券,5.0,1464100000,2008-04-09
600337,ST美克,0.25,283668900,2008-04-09
000635,英力特,1.0,137474400,2008-04-09
002088,鲁阳节能,0.67,134230644,2008-04-09
600725,云维股份,3.0,290129478,2008-04-09
000069,华侨城A,2.3,1310544063,2008-04-10
002091,江苏国泰,2.0,160000000,2008-04-10
002093,国脉科技,1.0,133500000,2008-04-14
000997,新大陆,1.5,452400000,2008-04-10
600423,*ST柳化,0.5,221859729,2008-04-10
600573,惠泉啤酒,0.8,250000000,2008-04-11
600226,亨通股份,1.5,270366165,2008-04-11
600588,用友网络,10.0,231361200,2008-04-11
600276,恒瑞医药,1.0,431071680,2008-04-11
600420,国药现代,1.0,261575820,2008-04-11
002068,黑猫股份,0.5,89000000,2008-04-11
600439,瑞贝卡,1.0,237112500,2008-04-11
600582,天地科技,0.6,337200000,2008-04-14
600580,卧龙电驱,1.2,283316200,2008-04-14
002073,软控股份,1.0,142470000,2008-04-14
600583,海油工程,0.6,950400000,2008-04-14
002048,宁波华翔,1.1,274300000,2008-04-14
600309,万华化学,4.0,1663334400,2008-04-14
002177,御银股份,5.0,74568000,2008-04-15
002028,思源电气,2.0,171750000,2008-04-15
600572,康恩贝,1.5,180000000,2008-04-15
002060,广东建工,1.2,220000000,2008-04-15
000559,万向钱潮,1.2,1025587365,2008-04-16
002064,华峰化学,1.0,184600000,2008-04-17
600488,津药药业,0.2,542889973,2008-04-16
002163,海南发展,1.0,136000000,2008-04-17
600779,水井坊,3.8,488545698,2008-04-17
002172,澳洋健康,1.5,174000000,2008-04-17
000762,西藏矿业,1.0,250637500,2008-04-17
600596,新安股份,6.0,286786537,2008-04-17
600033,福建高速,2.5,1479600000,2008-04-17
000600,建投能源,1.0,830600110,2008-04-18
002111,威海广泰,2.0,84700000,2008-04-18
002014,永新股份,3.0,139200000,2008-04-18
002109,ST兴化,2.0,160000000,2008-04-18
002090,金智科技,2.5,102000000,2008-04-21
002146,荣盛发展,1.0,400000000,2008-04-18
002117,东港股份,2.7,110000000,2008-04-21
002161,远望谷,5.0,64200000,2008-04-21
000755,山西高速,1.5,391053851,2008-04-21
600067,冠城新材,0.167,480798940,2008-04-18
000677,ST海龙,0.4,431988974,2008-04-21
600644,乐山电力,0.6,326480131,2008-04-21
600845,宝信软件,1.5,262244070,2008-04-21
600507,方大特钢,0.6,684489729,2008-04-21
600497,驰宏锌锗,20.0,390000000,2008-04-21
000597,东北制药,0.7,303809998,2008-04-21
600995,南网储能,0.6,265848000,2008-04-22
000948,南天信息,0.8,160550951,2008-04-22
000950,重药控股,2.0,249286600,2008-04-23
002214,*ST大立,1.0,100000000,2008-04-24
600261,阳光照明,1.5,192129600,2008-04-22
000903,ST云动,2.5,378200000,2008-04-23
600997,开滦股份,5.0,561200000,2008-04-23
002182,宝武镁业,1.0,192000000,2008-04-24
002154,报喜鸟,1.0,96000000,2008-04-24
600059,古越龙山,2.0,232800000,2008-04-25
600000,浦发银行,1.6,4354882697,2008-04-24
600517,国网英大,0.6,206235000,2008-04-24
000852,石化机械,4.0,308000000,2008-04-24
600022,山东钢铁,6.0,1353600000,2008-04-24
