code,name,div_per_10,total_shares,ex_date
300185,通裕重工,1.0,1089247976,2016-08-30
920261,一诺威,1.5,65300000,2016-09-09
002034,旺能环境,5.0,108040000,2016-09-02
601318,中国平安,2.0,18280241410,2016-09-05
920799,艾融软件,1.5,20960000,2016-09-06
002796,世嘉科技,6.0,80000000,2016-09-05
600864,哈投股份,1.0,1578291069,2016-09-07
300274,阳光电源,1.0,781583000,2016-09-09
920263,中航泰达,4.287,69980000,2016-09-09
603308,应流股份,0.6,433754341,2016-09-09
600285,羚锐制药,1.5,592320838,2016-09-13
920556,雅达股份,2.0,125315200,2016-09-14
601877,正泰电器,3.0,1319446010,2016-09-14
603868,飞科电器,10.0,435600000,2016-09-19
600497,驰宏锌锗,1.0,2154949093,2016-09-19
002801,微光股份,2.0,58880000,2016-09-20
920405,海希通讯,4.0,53800000,2016-09-22
600028,中国石化,0.79,121071209646,2016-09-21
000728,国元证券,1.5,1964100000,2016-09-21
002695,煌上煌,1.25,124989282,2016-09-22
601857,中国石油,0.2131,183020977818,2016-09-21
002543,万和电气,5.0,440000000,2016-09-23
000612,焦作万方,2.522322,1192199394,2016-09-26
920802,保丽洁,2.3,50400000,2016-09-26
002367,康力电梯,2.0,797652687,2016-09-23
600016,民生银行,1.15,36485348752,2016-09-26
002802,洪汇新材,1.5,108000000,2016-09-28
000895,双汇发展,9.0,3300867672,2016-09-26
002616,长青集团,1.2,379214322,2016-09-28
920819,颖泰生物,2.0,1106000000,2016-09-29
600461,洪城环境,1.3,438663125,2016-09-27
300474,景嘉微,1.8,133500000,2016-09-27
300525,博思软件,2.0,68139000,2016-09-28
002335,科华数据,3.0,270736600,2016-09-29
601222,林洋能源,2.0,497866234,2016-09-28
603009,北特科技,2.3,131064557,2016-09-28
600999,招商证券,1.54,5808135529,2016-09-29
920526,凯华材料,0.8,57004334,2016-09-29
603737,三棵树,4.0,100000000,2016-09-30
600376,首开股份,2.5,2579565242,2016-09-30
603909,建发合诚,0.28,100000000,2016-09-29
300157,新锦动力,1.0,712772080,2016-09-29
603601,再升科技,5.0,175523300,2016-09-29
002602,世纪华通,1.0,1027092040,2016-09-30
002425,凯撒文化,0.5,508590270,2016-10-11
002402,和而泰,0.5,332182032,2016-10-11
002394,联发股份,3.0,323700000,2016-10-12
920478,峆一药业,2.0,30037500,2016-10-17
601233,桐昆股份,0.5,1231936300,2016-10-14
300381,溢多利,1.0,135585122,2016-10-18
600661,昂立教育,0.8,259076526,2016-10-18
601238,广汽集团,0.8,6450253139,2016-10-20
002600,领益智造,0.5,1177211887,2016-10-19
000626,远大控股,3.33,299317269,2016-10-21
002708,光洋股份,0.2,469469960,2016-10-21
000863,三湘印象,1.004195,1382986746,2016-10-21
300326,ST凯利,0.496194,398473433,2016-10-21
000338,潍柴动力,1.0,3998619278,2016-10-20
603885,吉祥航空,2.5,1283581055,2016-10-25
002436,兴森科技,0.03,495969168,2016-10-28
920807,奔朗新材,2.0,51853600,2016-10-27
002080,中材科技,1.46,806790185,2016-10-27
920227,美登科技,37.14,7000000,2016-11-04
920641,格利尔,1.0,54500000,2016-11-04
920639,晨光电缆,1.5,133000000,2016-11-04
300097,智云股份,0.25,149416575,2016-11-03
600157,永泰能源,0.4,12425795326,2016-11-03
920275,驱动力,0.8,28000000,2016-11-09
600061,国投资本,2.13,3694151713,2016-11-08
600543,*ST莫高,0.2,321120000,2016-11-09
300498,温氏股份,5.0,4350296856,2016-11-10
920445,龙竹科技,1.5,36000000,2016-11-15
920946,森萱医药,3.5,56000000,2016-11-23
920278,鹿得医疗,1.5,85250000,2016-11-28
002565,顺灏股份,1.0,687468000,2016-11-24
300547,川环科技,10.0,59779215,2016-12-02
600115,中国东航,0.51,14467585682,2016-12-07
000159,国际实业,0.3,481139294,2016-12-08
920871,派特尔,2.0,20573000,2016-12-13
920368,连城数控,1.2,78500000,2016-12-13
920685,新芝生物,12.8319,22600000,2016-12-13
002594,比亚迪,3.67,2728142855,2016-12-13
002810,山东赫达,1.5,95560000,2016-12-15
600329,达仁堂,1.0,768873076,2016-12-23
601900,南方传媒,0.5,819100000,2017-02-16
