code,name,div_per_10,total_shares,ex_date
002107,沃华医药,2.6,577209600,2022-03-08
300708,聚灿光电,0.4,543631746,2022-03-14
300390,天华新能,5.0,582880538,2022-03-16
002947,恒铭达,2.0,176141166,2022-03-23
920261,一诺威,8.0,130600000,2022-03-25
003038,鑫铂股份,3.0,106437540,2022-03-29
002759,ST天际,3.8,402152567,2022-03-29
300033,同花顺,18.0,537600000,2022-03-30
002455,百川股份,0.5,593165169,2022-03-30
301047,义翘神州,100.0,68000000,2022-03-30
002843,泰嘉股份,1.5,210000000,2022-03-30
300692,中赋科技,0.5,423750439,2022-04-01
300873,海晨股份,4.5,133333334,2022-04-01
600272,开开实业,0.27,243000000,2022-03-31
002546,新联电子,1.2,834049096,2022-03-31
301003,江苏博云,10.0,58266667,2022-04-01
605499,东鹏饮料,15.0,400010000,2022-04-06
688200,华峰测控,21.5,61328754,2022-04-06
300834,星辉环材,22.0,193712353,2022-04-08
688598,金博股份,2.5,80200160,2022-04-07
300801,泰和科技,4.0,216000000,2022-04-08
688100,威胜信息,2.6,500000000,2022-04-07
300772,运达股份,2.5,338990171,2022-04-11
300496,中科创达,3.05,425057882,2022-04-12
300146,汤臣倍健,7.0,1700308763,2022-04-13
002258,利尔化学,5.0,528543000,2022-04-13
000552,甘肃能化,0.5,2358753272,2022-04-11
000589,贵州轮胎,1.0,956240462,2022-04-12
000708,中信特钢,8.0,5047143433,2022-04-13
300871,回盛生物,3.31,166248527,2022-04-13
300596,利安隆,3.06,205010420,2022-04-14
300751,迈为股份,15.0,108118057,2022-04-14
002014,永新股份,5.0,514016724,2022-04-14
301046,能辉科技,4.0,149790000,2022-04-14
300304,云意电气,0.4,866036018,2022-04-14
688157,松井股份,3.7,79600000,2022-04-15
001205,盛航股份,1.3,121906667,2022-04-18
688621,阳光诺和,2.65,80000000,2022-04-15
300001,特锐德,0.2,1040710713,2022-04-18
002996,顺博合金,1.0,439000000,2022-04-19
300896,爱美客,21.0,216360000,2022-04-18
300835,龙磁科技,2.0,70670000,2022-04-18
