code,name,div_per_10,total_shares,ex_date
301059,金三江,3.0,121660000,2023-03-14
301076,新瀚新材,6.0,103480000,2023-03-22
300721,怡达股份,1.5,85759517,2023-03-23
300818,耐普矿机,4.0,70001622,2023-03-29
300033,同花顺,25.0,537600000,2023-03-30
002138,顺络电子,2.0,806318354,2023-03-29
001207,联科科技,2.0,183860000,2023-03-29
300496,中科创达,3.37,457478344,2023-03-30
000975,山金国际,2.8,2776722265,2023-03-30
000055,方大集团,0.5,1073874227,2023-04-03
002240,盛新锂能,6.5,911895872,2023-04-06
002315,焦点科技,9.0,311297197,2023-04-07
301179,泽宇智能,5.2,132000000,2023-04-07
300796,贝斯美,1.2,200634929,2023-04-10
300654,世纪天鸿,0.8,211875580,2023-04-10
300708,聚灿光电,0.4,544689246,2023-04-10
600955,维远股份,1.66,550000000,2023-04-12
300354,东华测试,1.77,138320201,2023-04-12
600305,恒顺醋业,1.1,1002956032,2023-04-11
603856,东宏股份,1.74,257386600,2023-04-11
600605,汇通能源,1.0,206282429,2023-04-11
603317,天味食品,3.2,763294090,2023-04-11
000408,藏格矿业,9.6,1580435073,2023-04-13
603166,福达股份,1.0,646208651,2023-04-13
002014,永新股份,4.0,612491866,2023-04-14
301299,卓创资讯,8.0,60000000,2023-04-17
603305,旭升集团,1.2,666582095,2023-04-14
300286,安科瑞,2.0,214716125,2023-04-19
300059,东方财富,0.7,13214162544,2023-04-18
600211,西藏药业,7.46,247937843,2023-04-17
002865,钧达股份,5.971178,142207373,2023-04-17
920227,美登科技,10.0,38941500,2023-04-20
920395,朗鸿科技,7.0,45780000,2023-04-19
002258,利尔化学,5.0,800437228,2023-04-20
002532,天山铝业,2.0,4651885415,2023-04-19
301369,联动科技,32.5,46400179,2023-04-20
301391,卡莱特,6.0,68000000,2023-04-20
688100,威胜信息,3.3,500000000,2023-04-21
000708,中信特钢,7.0,5047155266,2023-04-20
301052,果麦文化,0.733067,72721217,2023-04-19
301127,武汉天源,0.5,418405800,2023-04-20
