code,name,div_per_10,total_shares,ex_date
600444,国机通用,1.3,146421932,2019-07-08
002568,百润股份,4.0,519802650,2019-08-22
920267,鑫汇科,6.0,37550000,2019-08-26
002560,通达股份,1.0,443856103,2019-08-27
300779,惠城环保,2.0,100000000,2019-08-28
920263,中航泰达,3.8105,104970000,2019-08-28
920014,特瑞斯,1.33,60000000,2019-08-29
920403,康农种业,2.0,36220000,2019-09-04
920395,朗鸿科技,4.5,36000000,2019-09-03
920207,众诚科技,2.0,66000000,2019-09-03
300417,南华仪器,5.0,81600000,2019-09-04
601318,中国平安,7.5,18280241410,2019-09-04
002233,塔牌集团,3.0,1192275016,2019-09-11
920405,海希通讯,5.0,53800000,2019-09-16
600028,中国石化,1.2,121071209646,2019-09-17
300403,汉宇集团,1.0,603000000,2019-09-17
920075,柏星龙,1.928566,51852000,2019-09-18
002775,文科股份,2.0,512760300,2019-09-18
920808,曙光数创,1.0,30000000,2019-09-18
002381,双箭股份,2.0,411572264,2019-09-20
920641,格利尔,2.0,60000000,2019-09-19
300276,三丰智能,0.8,795169157,2019-09-20
300261,雅本化学,0.5,963309471,2019-09-20
300373,扬杰科技,0.550117,472133293,2019-09-20
920273,一致魔芋,2.2,42800000,2019-09-20
002394,联发股份,3.0,336648000,2019-09-20
002612,朗姿股份,2.0,435070744,2019-09-23
920357,雅葆轩,2.0,45000000,2019-09-25
601857,中国石油,0.7765,183020977818,2019-09-24
300776,帝尔激光,5.0,66125150,2019-09-23
920753,天纺标,2.41,53106600,2019-09-25
603328,依顿电子,7.5,998230041,2019-09-25
601238,广汽集团,0.5,10237707541,2019-09-24
300771,智莱科技,3.0,100000000,2019-09-26
603697,有友食品,1.8,304545000,2019-09-25
920227,美登科技,6.67,30000000,2019-09-27
002540,亚太科技,1.6,1270529500,2019-09-25
920682,球冠电缆,1.6,120000000,2019-09-26
002322,理工能科,2.5,396662205,2019-09-24
300782,卓胜微,10.0,100000000,2019-09-26
000810,创维数字,0.8,1058938128,2019-09-26
920422,润普食品,2.081649,49480000,2019-09-26
002951,金时科技,4.0,405000000,2019-09-27
603967,中创物流,3.75,266666700,2019-09-26
002367,康力电梯,0.3,797652687,2019-09-25
002555,三七互娱,1.0,2112251697,2019-09-26
603267,鸿远电子,5.0,165340000,2019-09-26
600390,五矿资本,1.81,3748387882,2019-09-26
920876,慧为智能,0.5,47880000,2019-09-26
002859,洁美科技,1.2,258470000,2019-09-30
603600,永艺股份,2.2,302687600,2019-09-26
603867,新化股份,2.5,140000000,2019-09-27
600989,宝丰能源,3.2091,7333360000,2019-09-27
600480,凌云股份,2.0,550655534,2019-09-30
002458,益生股份,3.0,576039210,2019-09-27
603279,景津装备,6.0,400035000,2019-09-30
603887,城地香江,0.6,257290894,2019-09-30
600057,厦门象屿,1.2,2157454085,2019-10-08
002242,九阳股份,5.0,767312000,2019-10-10
920895,花溪科技,3.0,28060000,2019-10-09
300763,锦浪科技,10.0,79999952,2019-10-10
300498,温氏股份,3.0,5312124827,2019-10-11
603669,灵康药业,2.0,509600000,2019-10-10
300781,因赛集团,5.06,84541420,2019-10-15
920533,骏创科技,1.0,46600000,2019-10-16
600273,嘉化能源,1.65,1432730543,2019-10-16
920925,锦好医疗,3.0,35000001,2019-10-16
300532,今天国际,1.0,275034744,2019-10-16
000968,蓝焰控股,0.5,967502660,2019-10-16
002230,科大讯飞,1.0,2198575067,2019-10-21
920167,同享科技,1.0,45400000,2019-10-25
300272,开能健康,0.5,581228109,2019-10-22
920454,同心传动,0.5,76350000,2019-10-24
920799,艾融软件,7.0,50535000,2019-10-23
600126,杭钢股份,1.2,3377189083,2019-10-23
920367,新赣江,3.0,49800000,2019-10-29
002701,奥瑞金,1.08,2355225600,2019-10-25
601086,国芳集团,1.0,666000000,2019-10-24
002032,苏泊尔,2.58,821119910,2019-10-25
002128,电投能源,4.0,1921573493,2019-10-25
000338,潍柴动力,1.5,7933873895,2019-10-25
603256,宏和科技,1.0,877800000,2019-10-25
920278,鹿得医疗,3.0,92500000,2019-10-30
920001,纬达光电,3.0,113000000,2019-10-28
000881,中广核技,0.32,1024997876,2019-10-29
601958,金钼股份,0.4,3226604400,2019-10-31
300769,德方纳米,10.0,42745652,2019-11-04
300236,上海新阳,0.5,193765944,2019-11-01
300775,三角防务,1.0,495500000,2019-11-06
603365,水星家纺,2.0,266670000,2019-11-07
600325,华发股份,2.0,2117647116,2019-11-07
920204,沪江材料,3.5,22765700,2019-11-15
000728,国元证券,1.0,3365447047,2019-11-12
600188,兖矿能源,10.0,4912016000,2019-11-19
002818,富森美,2.0,756494900,2019-11-19
920271,邦德股份,2.02,88947695,2019-11-25
920726,朱老六,2.6,77500000,2019-11-27
920062,科润智控,1.0,141362000,2019-12-03
601375,中原证券,0.2,3869070700,2019-12-03
920471,美邦科技,3.0,70000000,2019-12-10
920802,保丽洁,5.0,52100000,2019-12-11
000776,广发证券,2.0,7621087664,2019-12-13
920870,恒进感应,2.5,44308800,
601865,福莱特,0.27,1950000000,2019-12-23
920058,华洋赛车,6.7,14554606,2019-12-27
920339,恒太照明,20.0,26000000,2020-01-09
920857,泓禧科技,2.0,56337152,2020-01-14
920942,恒立钻具,2.0,24000000,2020-03-03
