code,name,div_per_10,total_shares,ex_date
300708,聚灿光电,1.6,676211846,2025-03-05
600535,天士力,2.0,1493950005,2025-03-26
300033,同花顺,30.0,537600000,2025-03-28
002271,东方雨虹,9.25,2388699866,2025-04-01
001207,联科科技,3.0,202355964,2025-03-31
002138,顺络电子,6.0,806318354,2025-03-31
603050,科林电气,2.0,272512968,2025-03-31
002818,富森美,6.8,748458940,2025-04-03
603535,嘉诚国际,0.9,345211435,2025-04-03
300842,帝科股份,3.0,140700000,2025-04-09
002315,焦点科技,5.5,317235869,2025-04-11
001376,百通能源,1.0,460900000,2025-04-11
600113,浙江东日,1.2,421366660,2025-04-14
002145,钛能化学,0.16,3871026315,2025-04-14
300918,南山智尚,1.5,434705856,2025-04-15
300059,东方财富,0.6,15785542475,2025-04-16
002920,德赛西威,12.0,554949301,2025-04-17
688100,威胜信息,5.2,491685175,2025-04-16
000063,中兴通讯,6.17,4783534887,2025-04-16
600605,汇通能源,1.4,206282429,2025-04-16
301277,新天地,4.0,280056000,2025-04-16
920116,星图测控,1.49,114125000,2025-04-18
002282,博深股份,2.0,526838348,2025-04-18
002879,长缆科技,2.0,193107640,2025-04-17
920694,中裕科技,3.0,102185100,2025-04-18
605499,东鹏饮料,25.0,520013000,2025-04-18
301127,武汉天源,0.999985,647056464,2025-04-21
601328,交通银行,1.97,74262726645,2025-04-18
301389,隆扬电子,2.5,283500000,2025-04-22
002692,远程股份,0.2,718146000,2025-04-21
002014,永新股份,6.2,612491866,2025-04-23
300750,宁德时代,45.53,4403394911,2025-04-22
300146,汤臣倍健,3.6,1700845431,2025-04-22
002852,道道全,1.28,343968305,2025-04-22
000823,超声电子,2.0,536991106,2025-04-22
002911,佛燃能源,2.3,1297501261,2025-04-22
920779,武汉蓝电,10.0,57200000,2025-04-23
600211,西藏药业,7.28,322319196,2025-04-22
002516,旷达科技,0.8,1470838682,2025-04-25
603199,九华旅游,6.8,110680000,2025-04-24
003006,百亚股份,5.5,429323390,2025-04-23
