code,name,div_per_10,total_shares,ex_date
000823,超声电子,1.1,359200000.0,2006-03-02
000155,川能动力,2.0,470000000.0,2006-03-06
000690,宝新能源,0.4,211050000.0,2006-03-07
000589,贵州轮胎,1.5,254327065.0,2006-03-14
600655,豫园股份,1.2,465333455.0,2006-03-16
600983,惠而浦,0.9,333000000.0,2006-03-30
000895,双汇发展,5.0,513555000.0,2006-03-28
600015,华夏银行,1.1,4200000000.0,2006-03-31
000811,冰轮环境,1.5,175376630.0,2006-04-03
600540,新赛股份,0.8,180000000.0,2006-04-05
600508,上海能源,4.0,401510000.0,2006-04-05
600096,云天化,10.0,536089369.0,2006-04-04
600563,法拉电子,2.5,225000000.0,2006-04-07
002025,航天电器,2.0,96000000.0,2006-04-07
600325,华发股份,1.0,260000000.0,2006-04-07
000402,金融街,2.0,688689960.0,2006-03-31
600535,天士力,3.0,285000000.0,2006-04-13
600517,国网英大,2.0,159660000.0,2006-04-11
002033,丽江股份,2.0,99323048.0,2006-04-11
000959,首钢股份,3.0,2310435455.0,2006-04-05
000903,ST云动,2.5,199800000.0,2006-04-12
600114,东睦股份,1.5,195500000.0,2006-04-12
600580,卧龙电驱,1.2,174566818.0,2006-04-12
600887,伊利股份,2.6,391264988.0,2006-04-11
000543,皖能电力,0.15,773008816.0,
600235,民丰特纸,0.8,263400000.0,2006-04-14
002014,永新股份,4.0,93400000.0,2006-04-13
000825,太钢不锈,2.0,1291404000.0,2006-04-14
600423,*ST柳化,1.0,190821800.0,2006-04-18
600016,民生银行,0.5,7261332878.0,2006-04-17
600370,*ST三房,2.8,158260000.0,2006-04-18
600391,航发科技,0.5,140000000.0,2006-04-18
002022,科华生物,5.0,82500000.0,2006-04-20
600398,海澜之家,0.8,236658834.0,2006-04-19
000990,诚志股份,1.5,179250000.0,2006-04-20
600961,株冶集团,1.0,427457914.0,2006-04-19
600995,南网储能,3.0,175140000.0,2006-04-19
000060,中金岭南,1.0,432000000.0,2006-04-20
600549,厦门钨业,1.0,240000000.0,2006-04-20
600066,宇通客车,10.0,266611140.0,2006-04-20
600567,山鹰国际,1.2,322332477.0,2006-04-20
002048,宁波华翔,1.0,95000000.0,2006-04-21
000937,冀中能源,2.5,783574364.0,2006-04-21
001696,宗申动力,0.23,177923200.0,2006-04-21
600886,国投电力,1.3,563491652.0,2006-04-21
000830,鲁西化工,1.0,405616664.0,2006-04-21
600410,华胜天成,5.0,122200000.0,2006-04-21
600315,上海家化,0.49,270000000.0,2006-04-21
000629,钒钛股份,1.0,1698898874.0,2006-04-24
600507,方大特钢,0.5,325000000.0,2006-04-24
000767,晋控电力,1.6,848250000.0,2006-04-25
600479,千金药业,1.0,84000000.0,2006-04-24
002042,华孚时尚,0.8,100000000.0,2006-04-25
600403,大有能源,0.5,127467000.0,2006-04-24
000911,*ST广糖,1.9,262640000.0,2006-04-25
600487,亨通光电,1.2,126120000.0,2006-04-25
600510,黑牡丹,2.5,438370800.0,2006-04-25
600161,天坛生物,2.0,325500000.0,2006-04-26
000705,浙江震元,1.0,125329360.0,2006-04-27
000888,峨眉山A,1.0,235188000.0,2006-04-25
600436,片仔癀,5.0,140000000.0,2006-04-27
000900,现代投资,0.8,399165900.0,
600312,平高电气,4.0,311950000.0,2006-04-27
000807,云铝股份,2.0,546000000.0,2006-04-28
600675,中华企业,1.8,697455097.0,2006-04-27
600460,士兰微,1.0,202040000.0,2006-04-28
600467,好当家,1.0,180000000.0,2006-04-28
600533,栖霞建设,5.0,210000000.0,2006-04-28
000912,泸天化,3.0,585000000.0,2006-04-28
600323,瀚蓝环境,2.5,208514168.0,2006-04-28
002007,华兰生物,5.0,100500000.0,2006-05-08
600098,广州发展,1.5,2059200000.0,2006-05-10
600525,ST长园,1.0,99540000.0,2006-05-11
600992,贵绳股份,2.2,164370000.0,2006-05-11
600897,厦门空港,3.0,270000000.0,2006-05-11
600152,维科技术,0.6,293494200.0,2006-05-11
600583,海油工程,2.0,396000000.0,2006-05-15
000968,蓝焰控股,0.3,395190000.0,2006-05-16
600611,大众交通,2.0,598701580.0,2006-05-15
600021,上海电力,2.0,1563505000.0,2006-05-15
600987,航民股份,1.0,285000000.0,2006-05-15
600754,锦江酒店,2.5,603240740.0,2006-05-15
000520,凤凰航运,1.4,519168762.0,2006-05-15
000069,华侨城A,2.0,1111205242.0,2006-05-15
002045,国光电器,2.0,100000000.0,2006-05-15
000525,红太阳,0.7,280238842.0,2006-05-16
600997,开滦股份,3.5,488000000.0,2006-05-16
600801,华新建材,0.6,328400000.0,2006-05-17
000869,张裕A,7.0,405600000.0,2006-05-16
002030,达安基因,2.5,83600000.0,2006-05-17
000970,中科三环,0.8,507600000.0,2006-05-17
000960,锡业股份,2.5,536856000.0,2006-05-17
600104,上汽集团,2.5,3275999090.0,2006-05-17
600880,博瑞传播,2.5,182252070.0,2006-05-17
000833,粤桂股份,1.0,252688500.0,2006-05-18
600528,中铁工业,1.5,410000000.0,2006-05-17
600327,大东方,2.5,217379922.0,2006-05-17
000778,新兴铸管,3.5,621487750.0,2006-05-17
600226,亨通股份,1.2,270366165.0,2006-05-18
600530,交大昂立,1.2,240000000.0,2006-05-18
600310,广西能源,2.5,156750000.0,2006-05-18
600298,安琪酵母,2.5,135700000.0,2006-05-22
600518,康美药业,0.25,106200000.0,2006-05-18
600500,中化国际,3.5,1257693750.0,2006-05-18
600588,用友网络,6.6,172800000.0,2006-05-18
000761,本钢板材,2.0,1136000000.0,2006-05-19
600416,湘电股份,2.0,195000000.0,2006-05-19
600356,恒丰纸业,0.5,140000000.0,2006-05-19
600519,贵州茅台,3.0,471900000.0,2006-05-19
002050,三花智控,2.0,113000000.0,2006-05-19
600056,中国医药,6.0,208560000.0,2006-05-19
600531,豫光金铅,1.5,228269160.0,2006-05-22
600106,重庆路桥,1.0713,310000000.0,2006-05-22
002036,联创电子,1.5,83230000.0,2006-05-23
600227,赤天化,2.0,170000000.0,2006-05-22
600573,惠泉啤酒,0.6,250000000.0,2006-05-22
600160,巨化股份,1.8,556800000.0,2006-05-22
600463,空港股份,1.2,140000000.0,2006-05-22
600884,杉杉股份,1.0,410858247.0,2006-05-22
600740,山西焦化,1.0,202850000.0,2006-05-22
600438,通威股份,0.56,171880000.0,2006-05-22
600725,云维股份,1.0,165000000.0,2006-05-22
600375,汉马科技,1.5,124987500.0,2006-05-22
600973,宝胜股份,0.5,120000000.0,2006-05-22
600575,淮河能源,2.0,118600000.0,2006-05-22
600231,凌钢股份,2.5,523900000.0,2006-05-22
600686,金龙汽车,1.5,151517592.0,2006-05-22
002037,保利联合,2.1,110000000.0,2006-05-22
000758,中色股份,3.9,580800000.0,2006-05-19
600301,华锡有色,1.1,185148140.0,2006-05-23
600561,江西长运,1.16,185724000.0,2006-05-23
600262,北方股份,0.9,170000000.0,2006-05-23
600537,*ST亿晶,1.3,230034000.0,2006-05-24
600493,凤竹纺织,2.0,170000000.0,2006-05-25
002008,大族激光,2.5,160524000.0,2006-05-25
000157,中联重科,0.4,507000000.0,2006-05-24
600255,鑫科材料,0.5,95000000.0,2006-05-24
600452,涪陵电力,2.0,160000000.0,2006-05-24
600616,金枫酒业,1.0,304632981.0,2006-05-24
600000,浦发银行,1.3,3915000000.0,2006-05-25
600019,宝钢股份,3.2,17512000000.0,2006-05-25
002004,华邦健康,3.0,132000000.0,2006-05-25
600380,健康元,1.6,609930000.0,2006-05-25
600482,中国动力,1.1,218000000.0,2006-05-25
000639,ST西王,0.5,72864935.0,2006-05-24
600420,国药现代,2.0,130787910.0,2006-05-25
000828,东莞控股,1.75,1039516992.0,2006-05-25
600566,济川药业,0.2,106308000.0,2006-05-26
600488,津药药业,0.5,251825012.0,2006-05-26
002046,国机精工,1.2,65000000.0,2006-05-29
600495,晋西车轴,1.0,102910000.0,2006-05-29
600125,铁龙物流,0.4,459698304.0,2006-05-29
000897,津滨发展,0.15,822194453.0,2006-05-29
600148,长春一东,0.22,141516450.0,2006-05-29
000729,燕京啤酒,1.5,1099993787.0,2006-05-29
002032,苏泊尔,2.0,176020000.0,2006-05-29
600547,山东黄金,3.3,160000000.0,2006-05-29
600761,安徽合力,1.5,306954477.0,2006-05-29
600560,金自天正,1.2,99398000.0,2006-05-29
000792,盐湖股份,5.0,767550000.0,2006-05-29
600990,四创电子,1.5,58800000.0,2006-05-30
600676,交运股份,0.8,337923712.0,2006-05-30
600895,张江高科,0.8,1215669000.0,2006-05-31
600557,康缘药业,1.6,156060000.0,2006-05-30
600230,沧州大化,1.1,259331620.0,2006-05-30
000969,安泰科技,0.8,317408000.0,2006-05-30
000739,普洛药业,0.5,145749230.0,2006-05-30
600981,苏豪汇鸿,1.8,181090000.0,2006-06-01
000983,山西焦煤,4.0,1212000000.0,2006-05-31
600650,锦江在线,3.0,551610107.0,2006-05-30
002038,双鹭药业,1.0,82800000.0,2006-06-01
000570,苏常柴A,0.5,374249551.0,2006-05-31
600570,恒生电子,1.1,102000000.0,2006-06-01
000685,中山公用,0.25,225423000.0,2006-05-31
600418,江淮汽车,1.8,913590313.0,2006-05-31
600178,东安动力,1.0,462080000.0,2006-05-31
600409,三友化工,1.3,420000000.0,2006-05-31
600237,铜峰电子,0.5,200000000.0,2006-05-31
600406,国电南瑞,1.0,212550000.0,2006-05-31
600033,福建高速,3.5,986400000.0,2006-06-01
600008,首创环保,1.8,2200000000.0,2006-06-02
600708,光明地产,1.0,356902274.0,2006-06-01
600598,北大荒,4.44,1634292000.0,2006-06-01
600719,大连热电,0.6,202299800.0,2006-06-01
000715,中兴商业,0.7,214620000.0,2006-06-01
600489,中金黄金,2.2,280000000.0,2006-06-01
600177,雅戈尔,2.5,1781289356.0,2006-06-02
600982,宁波能源,1.0,168000000.0,2006-06-02
600584,长电科技,0.5,292592000.0,2006-06-02
600623,华谊集团,0.5,889467722.0,2006-06-05
000422,湖北宜化,2.0,271189026.0,2006-06-05
000786,北新建材,0.7,575150000.0,2006-06-06
600594,益佰制药,1.15,80400000.0,2006-06-05
600303,曙光股份,1.5,162000000.0,2006-06-05
000973,佛塑科技,0.1,408369910.0,2006-06-06
600309,万华化学,1.5,848640000.0,2006-06-05
000839,国安股份,1.0,659999989.0,2006-06-06
000936,华西股份,1.0,334212504.0,2006-06-06
600123,兰花科创,3.0,371250000.0,2006-06-05
600143,金发科技,0.5,227500000.0,2006-06-06
600449,宁夏建材,1.5,123000000.0,2006-06-06
600236,桂冠电力,1.1,1350731380.0,2006-06-06
600258,首旅酒店,1.7,231400000.0,2006-06-06
000978,桂林旅游,1.8,177000000.0,2006-06-07
000997,新大陆,0.5,301600000.0,2006-06-06
600865,百大集团,1.0,269706320.0,2006-06-06
600350,山东高速,1.3,3363800000.0,2006-06-06
000089,深圳机场,2.7,799824000.0,2006-06-06
600550,保变电气,0.5,330000000.0,2006-06-06
600261,阳光照明,1.5,123160000.0,2006-06-07
600558,大西洋,2.5,120000000.0,2006-06-07
000850,华茂股份,0.5,629110006.0,2006-06-08
600900,长江电力,1.89,8186737600.0,2006-06-07
000600,建投能源,0.7,230600110.0,2006-06-08
600287,苏豪时尚,0.9,436796074.0,2006-06-07
002012,凯恩股份,0.6,194789298.0,2006-06-07
600602,云赛智联,0.2,927227733.0,2006-06-07
600113,浙江东日,0.5,118000000.0,2006-06-08
002028,思源电气,2.0,106000000.0,2006-06-12
000050,深天马A,0.5,265540000.0,2006-06-09
600496,精工钢构,1.0,110000000.0,2006-06-08
600348,华阳股份,5.0,481000000.0,2006-06-09
600273,嘉化能源,0.5,215000000.0,2006-06-08
002041,登海种业,2.0,88000000.0,2006-06-07
600697,欧亚集团,3.0,142210877.0,2006-06-09
600138,中青旅,1.2,267000000.0,2006-06-09
600389,江山股份,1.0,198000000.0,2006-06-09
600621,华鑫股份,1.2,524082351.0,2006-06-09
600071,凤凰光学,1.5,237472456.0,2006-06-09
000695,滨海能源,0.58,222147539.0,2006-06-09
600969,郴电国际,1.2,210267720.0,2006-06-12
600329,达仁堂,1.5,369654360.0,2006-06-12
600295,鄂尔多斯,1.3,1032000000.0,2006-06-12
600171,上海贝岭,0.4,612552521.0,2006-06-12
600366,宁波韵升,1.0,285975000.0,2006-06-12
002016,世荣兆业,0.5,63290367.0,2006-06-12
600383,金地集团,1.5,666000000.0,2006-06-12
002011,盾安环境,1.0,71181865.0,2006-06-13
600026,中远海能,3.0,3326000000.0,2006-06-12
600461,洪城环境,1.0,140000000.0,2006-06-12
600601,方正科技,0.2,970447028.0,2006-06-12
600499,科达制造,3.0,99540000.0,2006-06-12
600750,华润江中,2.0,146112000.0,2006-06-12
600267,海正药业,1.0,449280000.0,2006-06-12
000858,五粮液,1.0,2711404800.0,2006-06-12
600189,泉阳泉,3.0,310500000.0,2006-06-13
600331,宏达股份,0.5,416000000.0,2006-06-13
600491,ST龙元,1.5,243000000.0,2006-06-13
600426,华鲁恒升,1.0,250500000.0,2006-06-13
000962,东方钽业,0.45,356400000.0,2006-06-13
002021,中捷资源,2.0,137600000.0,2006-06-13
002003,伟星股份,3.0,74783433.0,2006-06-15
600195,中牧股份,1.0,390000000.0,2006-06-16
600456,宝钛股份,3.0,200080000.0,2006-06-14
600527,江南高纤,1.2,144000000.0,2006-06-14
600764,中国海防,0.3,329726984.0,2006-06-14
600271,航天信息,3.0,307800000.0,2006-06-15
000759,中百集团,1.0,209541850.0,2006-06-15
000021,深科技,1.5,732932101.0,2006-06-15
600644,乐山电力,1.0,249336499.0,2006-06-15
000837,秦川机床,0.2,232478400.0,2006-06-16
000417,合百集团,1.0,189239764.0,2006-06-16
600970,中材国际,3.9,168000000.0,2006-06-15
600428,中远海特,2.0,655200000.0,2006-06-15
600051,宁波联合,0.2,302400000.0,2006-06-15
600470,六国化工,1.7,188000000.0,2006-06-15
600592,龙溪股份,2.5,150000000.0,2006-06-15
002047,宝鹰股份,3.0,224142702.0,2006-06-15
600376,首开股份,0.5,173200000.0,2006-06-15
000012,南玻A,1.8,1015463124.0,2006-06-16
002035,华帝股份,2.0,110110000.0,2006-06-19
000158,常山北明,0.4,430000000.0,2006-06-16
000676,智度股份,0.6,314586700.0,2006-06-16
600368,五洲交通,0.6,442000000.0,2006-06-16
600571,信雅达,0.5,149657600.0,2006-06-16
600662,外服控股,1.5,625799244.0,2006-06-16
600712,南宁百货,0.2,144672000.0,2006-06-16
600526,菲达环保,1.0,140000000.0,2006-06-16
002040,南京港,1.0,153670000.0,2006-06-19
600377,宁沪高速,1.45,5037747500.0,2006-06-16
600036,招商银行,0.8,12279328860.0,2006-06-16
600233,圆通速递,1.0,165000000.0,2006-06-16
600665,天地源,0.6,720102101.0,2006-06-16
600791,京能置业,0.3,128700000.0,2006-06-16
600726,华电能源,0.4,1174465100.0,2006-06-16
600007,中国国贸,2.0,800000000.0,2006-06-16
600027,华电国际,0.65,6021084200.0,2006-06-19
600435,北方导航,0.5,90000000.0,2006-06-16
600346,恒力石化,0.5,105000000.0,2006-06-16
600126,杭钢股份,1.7,645337500.0,2006-06-16
600352,浙江龙盛,1.0,590200000.0,2006-06-19
600250,南京商旅,0.3,258692460.0,2006-06-19
600779,水井坊,1.3,488545698.0,2006-06-19
600729,重百集团,1.6,204000000.0,2006-06-19
600279,重庆港,1.0,228390960.0,2006-06-20
600439,瑞贝卡,2.0,128700000.0,2006-06-19
600798,宁波海运,1.5,511875000.0,2006-06-19
600522,中天科技,0.1,208310000.0,2006-06-19
600963,岳阳林纸,1.5,269800073.0,2006-06-19
600562,国睿科技,1.0,84089294.0,2006-06-19
600529,山东药玻,1.0,222500111.0,2006-06-19
600059,古越龙山,2.0,232800000.0,2006-06-19
600028,中国石化,0.9,86702439000.0,2006-06-19
001872,招商港口,7.47,644763730.0,2006-06-19
600694,大商股份,3.0,293718653.0,2006-06-20
000756,新华制药,0.5,457312830.0,2006-06-20
000539,粤电力A,1.8,2659404000.0,2006-06-23
600288,大恒科技,0.6,210000000.0,2006-06-20
600006,东风股份,0.8,2000000000.0,2006-06-20
600202,哈空调,4.0,245731200.0,2006-06-20
000821,ST京机,1.0,345238781.0,2006-06-20
002006,精工科技,1.0,80000000.0,2006-06-22
600477,杭萧钢构,0.3,247573834.0,2006-06-21
600572,康恩贝,2.0,137200000.0,2006-06-21
002010,传化智联,1.0,120000000.0,2006-06-23
600232,金鹰股份,1.1,218851880.0,2006-06-21
000541,佛山照明,4.9,358448259.0,2006-06-27
600246,万通发展,1.5,92000000.0,2006-06-22
000652,泰达股份,0.8,1053981323.0,2006-06-23
000607,华媒控股,0.2,443392723.0,2006-06-22
000709,河钢股份,3.5,2266296841.0,2006-06-23
000905,厦门港务,1.5,295000000.0,2006-06-22
600581,*ST八钢,2.2,589576104.0,2006-06-22
600131,国网信通,0.3,504125155.0,2006-06-22
002001,新和成,1.5,171030000.0,2006-06-23
600241,时代万恒,0.8,106000000.0,2006-06-22
600755,厦门国贸,1.0,356615998.0,2006-06-22
600319,亚星化学,1.0,315594000.0,2006-06-22
600736,苏州高新,1.8,457470000.0,2006-06-22
600330,天通股份,0.5,439152000.0,2006-06-23
600713,南京医药,0.6,194260716.0,2006-06-22
600597,光明乳业,1.0,1041892560.0,2006-06-22
600546,山煤国际,0.2,110000000.0,2006-06-22
000819,岳阳兴长,1.5,165133860.0,2006-06-26
002026,山东威达,1.0,90000000.0,2006-06-22
000932,华菱钢铁,1.0,2195931658.0,2006-06-23
600153,建发股份,4.0,617600000.0,2006-06-23
600011,华能国际,2.5,12055383440.0,2006-06-23
000822,山东海化,0.9685,735808212.0,2006-06-26
600846,同济科技,0.7,278089731.0,2006-06-23
600337,ST美克,0.5,198892800.0,2006-06-23
600022,山东钢铁,4.0,940000000.0,2006-06-23
600050,中国联通,0.414,21196596395.0,2006-06-23
000559,万向钱潮,0.5,1025587365.0,2006-06-23
600105,永鼎股份,1.0,272110462.0,2006-06-26
002034,旺能环境,2.0,81120000.0,2006-06-27
600458,时代新材,0.5,170296000.0,2006-06-26
600642,申能股份,2.5,2889631654.0,2006-06-26
000066,中国长城,3.0,458491500.0,2006-06-27
600328,中盐化工,0.4,359118030.0,2006-06-26
600589,大位科技,1.0,192000000.0,2006-06-26
600985,淮北矿业,0.9,90000000.0,2006-06-26
600717,天津港,1.5,1448840442.0,2006-06-26
600308,华泰股份,3.44,300258361.0,2006-06-26
600782,新钢股份,1.2,193220374.0,2006-06-26
600282,南钢股份,2.0,936000000.0,2006-06-26
000680,山推股份,0.9346,577100160.0,2006-06-26
002031,巨轮智能,1.6,183300000.0,2006-06-28
