code,name,div_per_10,total_shares,ex_date
000700,模塑科技,1.0,124521800.0,2002-09-06
600161,天坛生物,0.8,192000000.0,2002-09-05
600256,广汇能源,0.5,601431420.0,2002-09-12
000792,盐湖股份,4.5,220850000.0,2002-09-16
000937,冀中能源,1.5,425000000.0,2002-09-17
600028,中国石化,0.2,86702439000.0,2002-09-23
000915,华特达因,0.25,90336000.0,2002-09-27
000720,新能泰山,0.75,319800000.0,2002-10-16
600583,海油工程,2.0,250000000.0,2002-10-18
000911,*ST广糖,1.9,240800000.0,2002-10-24
600592,龙溪股份,2.0,150000000.0,2002-10-29
000568,泸州老窖,1.5,488934600.0,2002-10-28
600067,冠城新材,0.5,105011660.0,2002-10-31
000157,中联重科,0.75,300000000.0,2002-11-07
000876,新希望,0.25,242532500.0,2002-11-11
600520,三佳科技,1.0,62800000.0,2002-11-12
