code,name,div_per_10,total_shares,ex_date
600208,衢州发展,0.54,2821850115,
600880,博瑞传播,1.5,367287548,2009-03-18
002233,塔牌集团,1.2,400000000,2009-03-26
002168,ST惠程,3.0,100146240,2009-03-30
002122,ST汇洲,1.0,297000000,2009-04-02
600388,龙净环保,4.5,167000000,2009-04-01
002258,利尔化学,3.58,134962689,2009-04-03
600325,华发股份,1.1,817045620,2009-04-02
002253,川大智胜,5.0,52000000,2009-04-02
002003,伟星股份,10.0,201245920,2009-04-03
600750,华润江中,3.9,295876800,2009-04-03
002165,红宝丽,3.0,112500000,2009-04-09
600558,大西洋,1.3,120000000,2009-04-08
600114,东睦股份,1.0,195500000,2009-04-08
002139,拓邦股份,1.5,100000000,2009-04-09
600173,卧龙新能,0.9,330000000,2009-04-10
002203,海亮股份,1.2,400100000,2009-04-10
002123,梦网科技,2.0,128000000,2009-04-10
002232,启明信息,2.9,127120000,2009-04-10
002024,ST易购,0.3,2991008000,2009-04-10
600580,卧龙电驱,1.2,283316200,2009-04-10
002187,广百股份,3.5,160000000,2009-04-13
600824,益民集团,0.6,609969371,2009-04-13
600227,赤天化,1.0,327156581,2009-04-13
600535,天士力,4.0,488000000,2009-04-13
002138,顺络电子,3.0,94000000,2009-04-14
600309,万华化学,5.0,1663334400,2009-04-14
600550,保变电气,2.0,1168000000,2009-04-14
600246,万通发展,3.5,507000000,2009-04-16
000968,蓝焰控股,2.0,513747000,2009-04-15
002266,浙富控股,2.3,143190000,2009-04-16
002229,鸿博股份,2.5,80000000,2009-04-17
002251,步步高,1.0,135180000,2009-04-17
002115,三维通信,1.5,120000000,2009-04-17
000950,重药控股,2.5,311608250,2009-04-16
002091,江苏国泰,1.5,240000000,2009-04-20
600106,重庆路桥,1.0,375100000,2009-04-17
002014,永新股份,2.5,139200000,2009-04-17
600351,亚宝药业,2.0,158238000,2009-04-20
600488,津药药业,0.3,542889973,2009-04-20
600118,中国卫星,1.0,293781658,2009-04-21
002028,思源电气,2.0,274800000,2009-04-20
002124,天邦食品,1.5,137000000,2009-04-21
600971,恒源煤电,3.0,190575719,2009-04-21
002137,实益达,1.0,200100000,2009-04-22
002081,金螳螂,2.0,141000000,2009-04-22
600570,恒生电子,1.0,297024000,2009-04-23
000999,华润三九,2.0,978900000,2009-04-23
002223,鱼跃医疗,3.0,103000000,2009-04-22
600518,康美药业,0.6,764400000,2009-04-22
002248,华东数控,1.0,120000000,2009-04-23
002250,联化科技,3.0,129140000,2009-04-22
000155,川能动力,1.2,470000000,2009-04-22
002202,金风科技,2.8,1000000000,2009-04-24
600022,山东钢铁,0.5,1733600000,2009-04-23
600743,华远控股,2.5,778129126,2009-04-23
600410,华胜天成,1.6,419105160,2009-04-23
600256,广汇能源,1.0,866061245,2009-04-23
600561,江西长运,1.0,185724000,
002032,苏泊尔,2.0,444040000,2009-04-24
002092,中泰化学,0.1,536860000,2009-04-28
601168,西部矿业,1.0,2383000000,2009-04-27
002022,科华生物,2.0,315562500,2009-04-27
002116,中国海诚,2.6,114000000,2009-04-28
600547,山东黄金,3.0,355768102,2009-04-27
002244,滨江集团,1.22,1040000000,2009-04-29
002066,瑞泰科技,1.0,90000000,2009-04-29
002011,盾安环境,2.5,322363730,2009-04-29
600406,国电南瑞,1.0,255060000,2009-04-28
002033,丽江股份,1.5,99323048,2009-04-29
000937,冀中能源,1.5,787952533,2009-04-28
000637,茂化实华,0.2,452065527,2009-04-28
002169,智光电气,0.8,82896000,2009-04-29
000895,双汇发展,6.0,605994900,2009-04-29
002062,宏润建设,2.0,200000000,2009-04-29
600588,用友网络,3.0,466662975,2009-04-29
002194,武汉凡谷,3.0,427600000,2009-04-30
002217,ST合力泰,1.5,148656000,2009-04-30
002058,威尔泰,0.5,62368840,2009-04-30
000988,华工科技,0.35,328900000,2009-05-05
000069,华侨城A,1.2,2621088126,2009-04-30
002242,九阳股份,8.0,267000000,2009-04-30
600048,保利发展,1.32,2452343186,2009-04-30
600276,恒瑞医药,1.0,517286016,2009-04-30
001696,宗申动力,2.0,462015680,2009-04-30
600846,同济科技,0.5,278089731,
002153,石基信息,3.0,112000000,2009-05-05
600966,博汇纸业,0.8,504576000,2009-05-04
600563,法拉电子,2.0,225000000,2009-05-04
002001,新和成,2.0,342060000,2009-05-07
600141,兴发集团,2.5,252000000,2009-05-05
002218,拓日新能,0.25,192000000,2009-05-05
000936,华西股份,0.5,440007581,2009-05-06
600674,川投能源,0.7,638678286,2009-05-06
002111,威海广泰,1.5,143990000,2009-05-08
002182,宝武镁业,0.5,192000000,2009-05-08
600310,广西能源,4.0,156750000,2009-05-06
002170,芭田股份,0.6,169200000,2009-05-08
002179,中航光电,0.5,178500000,2009-05-08
600606,绿地控股,1.0,390227810,2009-05-06
002007,华兰生物,2.0,225080000,2009-05-06
600389,江山股份,1.0,198000000,2009-05-08
600008,首创环保,1.1,2200000000,2009-05-07
000728,国元证券,1.8,1464100000,2009-05-08
002268,电科网安,2.0,67098705,2009-05-07
601918,新集能源,2.0,1850387000,2009-05-11
002252,上海莱士,8.0,160000000,2009-05-07
002036,联创电子,1.0,134832600,2009-05-08
002109,ST兴化,1.0,358400000,2009-05-08
600779,水井坊,5.3,488545698,2009-05-08
000858,五粮液,0.5,3795966720,2009-05-11
600595,中孚实业,0.5,657255594,2009-05-08
600587,新华医疗,0.5,134394000,2009-05-08
600322,津投城开,0.3,1105700000,2009-05-12
600125,铁龙物流,0.6,1004247595,2009-05-11
002270,华明装备,1.0,145500000,2009-05-12
600082,ST海泰,0.5,323057913,2009-05-11
000731,四川美丰,1.5,499840000,2009-05-11
600230,沧州大化,1.3,259331620,2009-05-12
600053,*ST九鼎,0.5,301070000,2009-05-12
002241,歌尔股份,3.0,120000000,2009-05-11
600300,维维股份,0.3,760000000,2009-05-11
600202,哈空调,0.5,319450560,2009-05-11
600557,康缘药业,1.5,266440186,2009-05-11
600577,精达股份,1.0,294480000,2009-05-12
002199,东晶电子,1.5,62000000,2009-05-13
002015,协鑫能科,0.3,171088000,2009-05-13
000903,ST云动,1.5,378200000,2009-05-13
002112,三变科技,0.3,80000000,2009-05-12
000630,铜陵有色,1.0,1294362109,2009-05-13
600251,冠农股份,1.0,241400000,2009-05-12
002236,大华股份,2.25,66800000,2009-05-13
600983,惠而浦,1.8,333000000,2009-05-13
600416,湘电股份,1.0,235000000,2009-05-13
600589,大位科技,0.2,533250000,2009-05-14
600572,康恩贝,1.2,324000000,2009-05-13
600079,ST人福,0.42,389085686,2009-05-14
600992,贵绳股份,0.6,164370000,2009-05-14
600510,黑牡丹,0.5,795522700,2009-05-14
002151,北斗星通,1.0,90950000,2009-05-14
002152,广电运通,2.0,285118020,2009-05-15
600596,新安股份,11.0,286786537,2009-05-14
600831,广电网络,0.5,333395584,2009-05-14
000402,金融街,1.5,2481212959,2009-05-18
002207,*ST准油,2.0,99458689,2009-05-15
600581,*ST八钢,0.5,766448935,2009-05-14
002096,易普力,2.8,88133400,2009-05-15
002213,大为股份,1.0,103000000,2009-05-15
002068,黑猫股份,0.25,160200000,2009-05-14
600197,伊力特,1.8,441000000,2009-05-18
002259,升达林业,0.7,215000000,2009-05-15
600725,云维股份,2.0,290129478,2009-05-15
002222,福晶科技,2.5,190000000,2009-05-15
002019,亿帆医药,1.0,191100000,2009-05-15
600195,中牧股份,1.2,390000000,2009-05-14
