code,name,div_per_10,total_shares,ex_date
002149,西部材料,1.5,116420000,2009-08-20
002258,利尔化学,3.8,134962689,2009-08-27
601318,中国平安,1.5,7345053334,2009-09-01
601107,四川成渝,1.3,3058060000,2009-09-04
000637,茂化实华,2.0,452065527,2009-09-08
002219,新里程,0.56,93400000,2009-09-09
000428,华天酒店,0.1,553020000,2009-09-10
002264,新华都,4.5,106880000,2009-09-16
000570,苏常柴A,0.8,374249551,2009-09-18
002167,东方锆业,1.0,69120000,2009-09-17
601857,中国石油,1.2417,183020977818,2009-09-17
600028,中国石化,0.7,86702439000,2009-09-22
601328,交通银行,1.0,48994383703,2009-09-21
600665,天地源,0.5,720102101,2009-09-23
002243,力合科创,0.2,161293098,2009-09-28
002151,北斗星通,1.5,90950000,2009-09-25
002194,武汉凡谷,2.5,555880000,2009-09-30
000501,武商集团,2.0,507248590,2009-10-15
002212,天融信,3.0,226500000,2009-10-21
600970,中材国际,1.86,421796782,2009-10-22
601788,光大证券,5.8,3418000000,2009-10-27
600724,宁波富达,0.6,1445241071,2009-11-04
002046,国机精工,0.86,108090000,2009-11-12
000011,深物业A,0.112,541799175,2009-11-23
600776,东方通信,0.7,1256000064,2009-12-08
600158,中体产业,0.65,803557498,2009-12-15
600495,晋西车轴,0.5,167910000,2010-01-15
