code,name,div_per_10,total_shares,ex_date
300284,苏交科,0.2,1262827774,2025-08-12
002891,中宠股份,2.0,304372705,2025-08-14
300824,北鼎股份,0.85,326341682,2025-08-18
002749,国光股份,4.0,466358550,2025-08-19
300750,宁德时代,10.07,4559310331,2025-08-20
000895,双汇发展,6.5,3464661213,2025-08-22
300871,回盛生物,1.0,202332557,2025-08-26
003008,开普检测,3.0,104000000,2025-08-26
605499,东鹏饮料,25.0,520013000,2025-08-25
605098,行动教育,10.0,119251100,2025-08-25
301029,怡合达,1.5,634202712,2025-08-26
300562,乐心医疗,1.3,218201988,2025-08-26
301078,孩子王,0.2,1261359906,2025-08-29
002271,东方雨虹,9.25,2388699866,2025-08-27
301617,博苑新材,2.0,133640000,2025-08-29
001376,百通能源,0.5,460900000,2025-08-29
002852,道道全,1.76,343968305,2025-08-28
601339,百隆东方,1.5,1499569000,2025-08-28
603236,移远通信,5.5,261657654,2025-08-28
301589,诺瓦星云,5.6,92448000,2025-09-01
300285,国瓷材料,0.5,997048299,2025-08-29
688668,鼎通科技,2.0,139201726,2025-08-29
603558,健盛集团,2.5,353183149,2025-09-01
920879,基康技术,1.5,166966331,2025-09-03
600941,中国移动,25.025,21613354979,2025-09-01
002073,软控股份,0.5,1019490531,2025-09-03
600211,西藏药业,8.81,322319196,2025-09-01
300888,稳健医疗,4.5,582329808,2025-09-03
301035,润丰股份,3.5,280770974,2025-09-03
605389,长龄液压,4.2,144087070,2025-09-02
000423,东阿阿胶,12.700919,643976824,2025-09-03
300130,新国都,3.0,567299123,2025-09-04
601728,中国电信,1.812,91507138699,2025-09-04
300760,迈瑞医疗,13.1,1212441394,
001206,依依股份,2.4,184893808,2025-09-03
002293,罗莱生活,2.0,834092481,2025-09-05
002555,三七互娱,2.1,2212237681,2025-09-04
688625,呈和科技,2.3,188320951,2025-09-03
603163,圣晖集成,1.5,100000000,2025-09-05
600483,福能股份,0.73,2780137800,2025-09-04
300664,鹏鹞环保,0.5,756256332,2025-09-08
002895,川恒股份,3.0,607666683,2025-09-05
002043,兔宝宝,2.8,829754480,2025-09-05
002757,南兴股份,1.5,295455913,2025-09-05
001316,润贝航科,3.48,115134600,2025-09-05
301162,国能日新,2.3,132583724,2025-09-05
300406,九强生物,3.0,586308628,2025-09-05
000408,藏格矿业,10.0,1570225745,2025-09-05
920026,卓兆点胶,2.2,82077246,2025-09-11
301608,博实结,5.0568,88990000,2025-09-05
601921,浙版传媒,1.0,2222222223,2025-09-08
300982,苏文电能,1.0,206965146,2025-09-10
301665,泰禾股份,2.0,450000000,2025-09-08
603655,朗博科技,0.9,106000000,2025-09-09
301591,肯特股份,1.3,84120000,2025-09-09
601128,常熟银行,1.5,3316514387,2025-09-08
600989,宝丰能源,2.8,7333360000,2025-09-08
