code,name,div_per_10,total_shares,ex_date
000607,华媒控股,1.0,190975000.0,2003-03-10
600161,天坛生物,1.0,192000000.0,2003-03-14
600660,福耀玻璃,1.5,452394567.0,2003-03-17
000920,沃顿科技,4.2,190000000.0,2003-03-25
600125,铁龙物流,1.0,190776000.0,2003-03-26
600725,云维股份,2.0,110000000.0,2003-03-26
600155,华创云信,1.0,412500000.0,2003-03-28
000401,金隅冀东,1.0,881785550.0,2003-03-31
600791,京能置业,0.5,99000000.0,2003-03-31
000155,川能动力,1.08,470000000.0,2003-04-01
600881,亚泰集团,0.5,475106267.0,2003-04-02
600580,卧龙电驱,2.0,109104261.0,2003-04-04
000755,山西高速,1.25,277713851.0,2003-04-08
000988,华工科技,1.3,115000000.0,2003-04-07
600215,派斯林,1.0,306000000.0,2003-04-07
600697,欧亚集团,2.0,122737187.0,2003-04-08
600238,*ST椰岛,0.6,166000000.0,2003-04-10
600016,民生银行,0.6,2586721322.0,2003-04-14
000402,金融街,2.0,147356400.0,2003-04-16
600235,民丰特纸,2.1,177000000.0,2003-04-14
600303,曙光股份,2.0,162000000.0,2003-04-14
600710,苏美达,0.7,165000000.0,2003-04-15
600567,山鹰国际,0.5,160500000.0,2003-04-16
600010,包钢股份,1.5,1250000000.0,2003-04-16
000639,ST西王,0.5,72864935.0,2003-04-16
000659,珠海中富,1.0,378792500.0,2003-04-16
600063,皖维高新,1.25,252900000.0,2003-04-17
600231,凌钢股份,1.5,403000000.0,2003-04-17
600210,紫江企业,3.0,546400071.0,2003-04-17
600132,重庆啤酒,1.5,170872000.0,2003-04-17
000630,铜陵有色,0.8,465556000.0,2003-04-18
600868,梅雁吉祥,1.1,1113571056.0,2003-04-21
600563,法拉电子,3.0,150000000.0,2003-04-21
600731,湖南海利,0.2,233921176.0,2003-04-22
600500,中化国际,2.5,558975000.0,2003-04-22
000831,中国稀土,0.9,363000000.0,2003-04-25
000990,诚志股份,0.6,179250000.0,2003-04-24
000888,峨眉山A,2.0,118660000.0,2003-04-23
000850,华茂股份,1.5,350399974.0,2003-04-23
000612,焦作万方,2.0,300110052.0,2003-04-25
000895,双汇发展,5.0,342370000.0,2003-04-25
600711,盛屯矿业,0.5,60360000.0,2003-04-28
600510,黑牡丹,5.0,146123600.0,2003-04-24
000903,ST云动,3.5,199800000.0,2003-04-29
000652,泰达股份,0.3,450419369.0,2003-04-28
000970,中科三环,1.0,234900000.0,2003-04-30
600863,华能蒙电,1.2,990610000.0,2003-04-28
000700,模塑科技,2.0,154521800.0,2003-04-30
600008,首创环保,3.5,1100000000.0,2003-04-29
600219,南山铝业,1.5,257000000.0,2003-04-28
