code,name,div_per_10,total_shares,ex_date
000690,宝新能源,0.3,370365000,2007-02-16
600078,澄星股份,0.5,399889968,2007-03-06
600527,江南高纤,1.0,216000000,2007-03-09
000731,四川美丰,6.0,245665700,2007-03-12
000852,石化机械,4.0,308000000,2007-03-13
002090,金智科技,5.0,68000000,2007-03-16
002092,中泰化学,1.2,236000000,2007-03-16
600246,万通发展,1.0,144000000,2007-03-16
600143,金发科技,3.0,318500000,2007-03-20
600371,万向德农,1.0,155000000,2007-03-20
600370,*ST三房,0.5,284868000,2007-03-23
600017,日照港,1.5,630000000,2007-03-23
002109,ST兴化,2.5,160000000,2007-03-26
000823,超声电子,1.0,359200000,2007-03-27
600114,东睦股份,1.0,195500000,2007-03-27
000703,恒逸石化,0.35,106600000,2007-03-30
600276,恒瑞医药,1.6,331593600,2007-04-02
600048,保利发展,0.3,550000000,2007-04-02
600966,博汇纸业,0.5,280800000,2007-04-02
000829,天音控股,1.0,251999998,2007-04-04
002014,永新股份,4.0,93400000,2007-04-04
600066,宇通客车,5.0,399916710,2007-04-05
002096,易普力,3.0,58755600,2007-04-06
000989,九芝堂,1.0,261849861,2007-04-05
000410,沈阳机床,0.5,340919303,2007-04-06
600255,鑫科材料,1.0,123500000,2007-04-09
600391,航发科技,1.4,131296023,2007-04-11
000897,津滨发展,0.3,1155194453,2007-04-12
000903,ST云动,2.5,199800000,2007-04-12
600740,山西焦化,1.0,202850000,2007-04-12
600497,驰宏锌锗,30.0,195000000,2007-04-12
000157,中联重科,0.4,507000000,2007-04-12
000860,顺鑫农业,1.0,397740000,2007-04-12
600439,瑞贝卡,2.0,189690000,2007-04-12
600725,云维股份,1.0,165000000,2007-04-12
600995,南网储能,1.0,221540000,2007-04-13
002033,丽江股份,3.5,99323048,2007-04-16
600054,黄山旅游,1.4,454350000,2007-04-16
000402,金融街,2.5,1078451644,2007-04-17
600383,金地集团,2.38,666000000,2007-04-16
600015,华夏银行,1.1,4200000000,2007-04-17
002038,双鹭药业,1.6,82800000,2007-04-18
600082,ST海泰,0.7,268165413,2007-04-17
002064,华峰化学,1.0,142000000,2007-04-18
002032,苏泊尔,2.0,176020000,2007-04-18
002022,科华生物,2.5,140250000,2007-04-16
002036,联创电子,2.0,112360500,2007-04-18
600131,国网信通,1.0,504125155,2007-04-18
600410,华胜天成,3.7,183300000,2007-04-19
002100,天康生物,0.56,64000000,2007-04-19
000937,冀中能源,2.5,787899400,2007-04-20
600971,恒源煤电,6.0,188400000,2007-04-20
600621,华鑫股份,1.5,524082351,2007-04-20
600227,赤天化,2.0,170000000,2007-04-23
600570,恒生电子,1.0,142800000,2007-04-23
000755,山西高速,1.5,391053851,2007-04-24
002076,星光股份,1.0,102372598,2007-04-23
000888,峨眉山A,1.0,235188000,2007-04-23
600031,三一重工,2.0,480000000,2007-04-23
600230,沧州大化,1.1,259331620,2007-04-23
600779,水井坊,1.56,488545698,2007-04-24
600459,贵研铂业,0.8,85950000,2007-04-24
600547,山东黄金,4.8,160000000,2007-04-24
600517,国网英大,2.0,199575000,2007-04-24
000807,云铝股份,4.5,546000000,2007-04-26
600158,中体产业,0.7,253648200,2007-04-25
600572,康恩贝,2.3,137200000,2007-04-25
600488,津药药业,0.2,453285022,2007-04-25
600482,中国动力,1.3,218000000,2007-04-25
002058,威尔泰,0.5,62368840,2007-04-25
600463,空港股份,1.5,140000000,2007-04-25
000572,海马汽车,0.5,511894510,2007-04-26
000089,深圳机场,1.6,1439683200,2007-04-26
000963,华东医药,1.6,434059991,2007-04-27
002108,沧州明珠,4.0,68750000,2007-04-27
600509,天富能源,1.5,253627500,2007-04-26
000830,鲁西化工,1.0,1046233328,2007-04-27
000049,德赛电池,1.0,136829160,2007-04-27
000869,张裕A,8.0,527280000,2007-04-26
600064,南京高科,2.0,344145888,2007-04-27
002101,广东鸿图,2.23,67000000,2007-04-30
600673,东阳光,0.5,126733394,2007-04-27
002091,江苏国泰,2.5,128000000,2007-04-30
002083,孚日股份,1.0,404350246,2007-04-30
000960,锡业股份,2.0,536856000,2007-04-30
000911,*ST广糖,6.6,262640000,2007-05-09
000858,五粮液,0.6,2711404800,2007-05-08
600518,康美药业,0.35,219300000,2007-05-08
000559,万向钱潮,2.0,1025587365,2007-04-30
600623,华谊集团,0.5,889467722,2007-05-09
600098,广州发展,2.0,2059200000,2007-05-10
002008,大族激光,1.0,240786000,2007-05-14
600037,歌华有线,1.0,662582603,2007-05-10
002103,广博股份,1.0,189940000,2007-05-11
600983,惠而浦,1.0,333000000,2007-05-11
002106,莱宝高科,6.0,195200000,2007-05-15
600132,重庆啤酒,2.0,286373490,2007-05-14
600150,中国船舶,2.0,262556538,2007-05-11
600588,用友网络,6.8,224640000,2007-05-11
600548,深高速,1.3,2180700000,2007-05-11
600467,好当家,0.5,396000000,2007-05-11
600282,南钢股份,2.0,936000000,2007-05-14
000002,万科A,1.5,4369898751,2007-05-16
600801,华新建材,0.6,328400000,2007-05-16
000301,东方盛虹,1.5,1218236445,2007-05-16
000822,山东海化,0.9914,816453413,2007-05-16
600162,香江控股,0.3,386186400,2007-05-16
002056,横店东磁,3.0,180000000,2007-05-16
002035,华帝股份,0.5,132132000,2007-05-17
002081,金螳螂,2.0,94000000,2007-05-17
002084,海鸥住工,2.0,176548464,2007-05-16
000570,苏常柴A,0.75,374249551,2007-05-18
600218,全柴动力,0.5,283400000,2007-05-17
600315,上海家化,1.5,175259392,2007-05-17
002069,獐子岛,7.0,113100000,2007-05-18
600961,株冶集团,3.0,527457914,2007-05-17
600567,山鹰国际,0.7,426730834,2007-05-17
600987,航民股份,1.2,325800000,2007-05-17
601699,潞安环能,3.0,639190000,2007-05-17
600897,厦门空港,3.5,297810000,2007-05-17
600525,ST长园,1.0,116494000,2007-05-17
002017,东信和平,3.0,118040000,2007-05-18
002111,威海广泰,1.0,84700000,2007-05-18
002030,达安基因,1.2,125400000,2007-05-17
600563,法拉电子,3.0,225000000,2007-05-17
600310,广西能源,4.0,156750000,2007-05-18
002043,兔宝宝,3.0,122000000,2007-05-18
002019,亿帆医药,2.5,68250000,2007-05-18
000997,新大陆,1.0,377000000,2007-05-18
600512,腾达建设,2.0,319470328,2007-05-18
600356,恒丰纸业,2.0,140000000,2007-05-18
600540,新赛股份,0.6,180000000,2007-05-18
600561,江西长运,1.33,185724000,2007-05-18
600581,*ST八钢,1.4,589576104,2007-05-18
000825,太钢不锈,2.0,2660404000,2007-05-21
600030,中信证券,2.0,2981500000,2007-05-21
600702,舍得酒业,0.3,337300000,2007-05-21
601166,兴业银行,2.6,5000000000,2007-05-21
000778,新兴铸管,1.2,1112231625,2007-05-21
002120,韵达股份,3.0,68000000,2007-05-21
600755,厦门国贸,1.0,459485998,2007-05-21
000060,中金岭南,6.8,664800000,2007-05-22
600368,五洲交通,0.7,442000000,2007-05-21
600375,汉马科技,1.0,187481250,2007-05-21
600558,大西洋,1.5,120000000,2007-05-21
002061,浙江交科,4.0,139980000,2007-05-23
600409,三友化工,1.1,546000000,2007-05-22
600438,通威股份,0.4,343760000,2007-05-22
600739,辽宁成大,0.73,498448080,2007-05-22
002029,七匹狼,1.0,110500000,2007-05-23
000032,深桑达A,1.5,194053600,2007-05-23
600382,广东明珠,0.5,170873300,2007-05-22
600293,三峡新材,0.06,344502600,2007-05-22
000970,中科三环,0.8,507600000,2007-05-22
000936,华西股份,0.5,440007581,2007-05-22
002049,紫光国微,1.5,90000000,2007-05-22
600331,宏达股份,6.9,416000000,2007-05-22
600557,康缘药业,2.3,156060000,2007-05-22
000926,福星股份,0.2,265266490,2007-05-22
600021,上海电力,2.0,1563505000,2007-05-22
000826,*ST启环,0.2,181493000,2007-05-24
002037,保利联合,2.5,110000000,2007-05-23
600531,豫光金铅,1.8,228269160,2007-05-23
002110,三钢闽光,4.0,534700000,2007-05-23
600231,凌钢股份,2.8,523900000,2007-05-23
002050,三花智控,2.0,113000000,2007-05-23
600686,金龙汽车,1.5,226972870,2007-05-23
600366,宁波韵升,1.0,371767500,2007-05-24
600965,*ST福成,0.3,279403237,2007-05-24
002055,ST得润,2.0,61127835,2007-05-25
002062,宏润建设,1.0,110820000,2007-05-25
600750,华润江中,0.7,146112000,2007-05-24
002115,三维通信,2.0,80000000,2007-05-24
000069,华侨城A,2.1,1111205242,2007-05-24
600694,大商股份,3.3,293718653,2007-05-25
600770,综艺股份,0.6,270000000,2007-05-24
000983,山西焦煤,4.0,1212000000,2007-05-25
600123,兰花科创,4.0,408000000,2007-05-24
600795,国电电力,1.0,2546943890,2007-05-24
600616,金枫酒业,1.7,365559577,2007-05-24
600461,洪城环境,1.03,140000000,2007-05-24
600595,中孚实业,1.0,328627797,2007-05-24
000630,铜陵有色,2.42,864362109,2007-05-25
000679,大连友谊,1.0,237600000,2007-05-24
600982,宁波能源,1.0,168000000,2007-05-25
600300,维维股份,0.6,660000000,2007-05-25
600873,梅花生物,0.1,108236603,2007-05-25
600436,片仔癀,4.0,140000000,2007-05-28
000968,蓝焰控股,1.5,395190000,2007-05-25
002074,国轩高科,1.0,69000000,2007-05-25
600533,栖霞建设,3.6,405000000,2007-05-25
002053,云南能投,3.0,185851103,2007-05-25
002047,宝鹰股份,0.5,224142702,2007-05-25
002085,万丰奥威,0.1,258500000,2007-05-28
000972,中基健康,0.4,179089173,2007-05-28
002068,黑猫股份,2.0,89000000,2007-05-28
002067,景兴纸业,1.0,230000000,2007-05-28
600573,惠泉啤酒,0.7,250000000,2007-05-28
002046,国机精工,1.0,78000000,2007-05-28
002082,ST万邦,1.0,83200000,2007-05-28
002048,宁波华翔,1.0,274300000,2007-05-28
000006,深振业A,3.5,253591631,2007-05-29
600566,济川药业,0.1,106308000,2007-05-28
600261,阳光照明,1.0,147792000,2007-05-28
002040,南京港,0.6,245872000,2007-05-28
600479,千金药业,2.6,126000000,2007-05-28
600468,百利电气,1.0,264000000,2007-05-28
600019,宝钢股份,3.5,17512000000,2007-05-29
