code,name,div_per_10,total_shares,ex_date
000793,*ST华闻,0.3,680066288.0,2005-03-21
000690,宝新能源,2.0,211050000.0,2005-03-21
600426,华鲁恒升,1.0,167000000.0,2005-03-22
600580,卧龙电驱,1.2,174566818.0,2005-03-24
600155,华创云信,0.3,412500000.0,2005-03-25
600725,云维股份,0.5,110000000.0,2005-03-28
600261,阳光照明,3.5,123160000.0,2005-03-31
600370,*ST三房,1.8,158260000.0,2005-04-04
600309,万华化学,2.0,652800000.0,2005-04-01
600567,山鹰国际,1.0,267030839.0,2005-04-04
002022,科华生物,7.0,68750000.0,2005-04-06
000888,峨眉山A,1.0,130660000.0,2005-04-07
002019,亿帆医药,2.0,52500000.0,2005-04-07
000895,双汇发展,6.0,513555000.0,2005-04-07
000651,格力电器,3.8,536940000.0,2005-04-08
600995,南网储能,5.0,87570000.0,2005-04-08
600114,东睦股份,2.5,115000000.0,2005-04-11
600423,*ST柳化,1.5,190821800.0,2005-04-12
600527,江南高纤,2.0,80000000.0,2005-04-11
600467,好当家,1.0,180000000.0,2005-04-12
600642,申能股份,2.0,2689631654.0,2005-04-12
002025,航天电器,1.0,80000000.0,2005-04-13
002014,永新股份,3.0,93400000.0,2005-04-13
600798,宁波海运,1.4,511875000.0,2005-04-14
000729,燕京啤酒,0.6,679035604.0,2005-04-13
600477,杭萧钢构,1.0,154733646.0,2005-04-15
600422,昆药集团,1.5,157088000.0,2005-04-18
600016,民生银行,0.7,5184723434.0,2005-04-18
600590,泰豪科技,0.5,199585242.0,2005-04-18
600325,华发股份,1.0,200000000.0,2005-04-18
000911,*ST广糖,3.78,262640000.0,2005-04-19
600151,航天机电,1.5,467840000.0,2005-04-19
002038,双鹭药业,2.0,69000000.0,2005-04-19
600126,杭钢股份,3.0,645337500.0,2005-04-19
600066,宇通客车,5.0,205085492.0,2005-04-19
000828,东莞控股,1.45,1164683520.0,2005-04-20
600886,国投电力,1.0,563491652.0,2005-04-19
600161,天坛生物,1.2,325500000.0,2005-04-20
600740,山西焦化,2.0,202850000.0,2005-04-20
600298,安琪酵母,2.5,135700000.0,2005-04-20
