code,name,div_per_10,total_shares,ex_date
000408,藏格矿业,8.0,1580435073,2023-08-24
002568,百润股份,5.0,1049690955,2023-08-25
601728,中国电信,1.432,91507138699,2023-08-31
600941,中国移动,22.247,21383633148,2023-09-01
300952,恒辉安防,0.4,145574507,2023-09-05
002270,华明装备,2.7,896225431,2023-09-06
920779,武汉蓝电,9.0,57200000,2023-09-07
920395,朗鸿科技,1.5,91560000,2023-09-08
603615,茶花股份,1.0,241820000,2023-09-07
301399,英特科技,7.0,88000000,2023-09-08
920242,建邦科技,3.5,62136000,2023-09-11
000895,双汇发展,7.5,3464661213,2023-09-11
301268,铭利达,1.5,400010000,2023-09-13
300997,欢乐家,0.5,450000000,2023-09-13
600028,中国石化,1.45,119863719646,2023-09-15
002540,亚太科技,1.6,1250169663,2023-09-15
920533,骏创科技,2.0,99360000,2023-09-18
920471,美邦科技,2.0,83200000,2023-09-20
603499,翔港科技,0.25,201153443,2023-09-19
601238,广汽集团,0.5,10485356974,2023-09-18
601857,中国石油,2.1,183020977818,2023-09-20
688625,呈和科技,6.0,135327698,2023-09-19
920541,铁大科技,1.0,136700000,2023-09-20
920058,华洋赛车,10.0,56000000,2023-09-21
301373,凌玮科技,3.0,108472091,2023-09-20
301322,绿通科技,9.0,104900698,2023-09-20
920593,鼎智科技,10.0,48022039,2023-09-21
600273,嘉化能源,2.0,1401945207,2023-09-20
688478,晶升股份,2.5,138366096,2023-09-20
603095,越剑智能,3.0,184800000,2023-09-20
301023,奕帆传动,2.3,56000250,2023-09-22
300259,新天科技,0.5,1169801516,2023-09-20
920651,天罡股份,7.0,61000000,2023-09-22
920834,三维装备,2.5,120000005,2023-09-22
300573,兴齐眼药,10.0,88555082,2023-09-22
605098,行动教育,8.0,118078600,2023-09-21
920455,汇隆活塞,1.7,177450000,2023-09-22
301320,豪江智能,2.0,181200000,2023-09-22
002812,恩捷股份,2.049999,977752980,2023-09-21
603897,长城科技,5.0,206435681,2023-09-22
603529,爱玛科技,3.48,861924656,2023-09-22
300984,金沃股份,2.0,76800290,2023-09-25
301186,超达装备,4.0,72758822,2023-09-25
920770,艾能聚,2.8,130132175,2023-09-26
603519,立霸股份,10.0,266327839,2023-09-25
920576,天力复合,5.0,108950000,2023-09-26
002757,南兴股份,3.0,295455913,2023-09-26
301488,豪恩汽电,5.0,92000000,2023-09-26
301261,恒工精密,3.0,87890196,2023-09-26
301355,南王科技,2.5,195097928,2023-09-26
301105,鸿铭股份,10.0,50000000,2023-09-26
301305,朗坤科技,2.0,243570700,2023-09-26
002803,吉宏股份,2.0,378409288,2023-09-25
301299,卓创资讯,4.0,60000000,2023-09-26
603132,金徽股份,3.0,978000000,2023-09-26
300746,汉嘉数智,1.2,225738328,2023-09-25
300532,今天国际,3.0,310231301,2023-09-26
301061,匠心家居,5.0,128000000,2023-09-26
301446,福事特,1.2,80000000,2023-09-25
