date,open,high,low,close,volume
2004-09-27,0.6319,0.6361,0.6278,0.6319,1303000.0
2004-09-28,0.6236,0.6319,0.6236,0.6319,2124000.0
2004-09-30,0.6361,0.6361,0.6236,0.6319,3282000.0
2004-10-04,0.6319,0.661,0.6319,0.6527,6206000.0
2004-10-05,0.6569,0.7151,0.6569,0.6943,22494640.0
2004-10-06,0.6984,0.7192,0.6984,0.7109,19159910.0
2004-10-07,0.7151,0.7317,0.7067,0.7151,9895000.0
2004-10-08,0.7234,0.7317,0.6901,0.7109,8688500.0
2004-10-11,0.7109,0.7608,0.7109,0.7442,20116580.0
2004-10-12,0.7483,0.7608,0.74,0.7566,12973000.0
2004-10-13,0.7566,0.7566,0.7234,0.7317,5590000.0
2004-10-14,0.7317,0.7442,0.7192,0.7358,3882000.0
2004-10-15,0.7275,0.7525,0.7234,0.7525,2853000.0
2004-10-18,0.7525,0.7774,0.7525,0.7649,6817000.0
2004-10-19,0.7649,0.7774,0.7442,0.7608,2197000.0
2004-10-20,0.7566,0.7608,0.7192,0.7275,3735000.0
2004-10-21,0.7275,0.7275,0.7109,0.7151,4515000.0
2004-10-25,0.7151,0.7151,0.6943,0.6984,3912000.0
2004-10-26,0.6901,0.6984,0.686,0.6943,4015000.0
2004-10-27,0.7192,0.7442,0.7192,0.74,9618000.0
2004-10-28,0.7525,0.7982,0.7525,0.7733,21639000.0
2004-10-29,0.7566,0.7774,0.7525,0.7608,4587000.0
2004-11-01,0.7566,0.7649,0.7525,0.7608,922000.0
2004-11-02,0.7649,0.7982,0.7608,0.794,7451000.0
2004-11-03,0.7816,0.7899,0.7691,0.7816,4359000.0
2004-11-04,0.7816,0.7816,0.7358,0.74,6993000.0
2004-11-05,0.7525,0.7608,0.74,0.7525,4452000.0
2004-11-08,0.7483,0.7525,0.74,0.7483,2493000.0
2004-11-09,0.7566,0.7733,0.7525,0.7566,4851000.0
2004-11-10,0.7691,0.7691,0.7566,0.7608,2129000.0
2004-11-11,0.7608,0.7608,0.7483,0.7525,2308000.0
2004-11-12,0.7691,0.7774,0.7566,0.7691,6530000.0
2004-11-15,0.7691,0.794,0.7691,0.7733,11964000.0
2004-11-16,0.7691,0.7774,0.7608,0.7774,6360000.0
2004-11-17,0.7733,0.8564,0.7733,0.8398,28680000.0
2004-11-18,0.8398,0.873,0.7774,0.7774,31583000.0
2004-11-19,0.7816,0.819,0.7774,0.8148,12685000.0
2004-11-22,0.819,0.873,0.8107,0.8481,12146000.0
2004-11-23,0.8481,0.9146,0.8481,0.898,9782000.0
2004-11-24,0.9063,0.9063,0.8564,0.8564,6270000.0
2004-11-25,0.8647,0.8897,0.8481,0.873,5813000.0
2004-11-26,0.8564,0.9229,0.8564,0.9063,9848000.0
2004-11-29,0.9146,0.9894,0.9146,0.9728,11656000.0
2004-11-30,0.9562,1.0061,0.9562,0.9811,4080000.0
2004-12-01,0.9811,0.9811,0.9479,0.9562,4494000.0
2004-12-02,0.9894,1.0144,0.9728,1.0061,7263000.0
2004-12-03,1.0227,1.056,0.9728,0.9728,5769000.0
2004-12-06,0.9811,0.9978,0.9728,0.9728,923000.0
2004-12-07,0.9811,0.9811,0.9063,0.9229,10534000.0
2004-12-08,0.9229,0.9229,0.898,0.898,4555000.0
2004-12-09,0.9146,0.9229,0.898,0.9063,3940000.0
2004-12-10,0.9146,0.9562,0.9063,0.9312,4792000.0
2004-12-13,0.9479,0.9562,0.9312,0.9479,3166000.0
2004-12-14,0.9479,0.9479,0.9146,0.9229,10572000.0
2004-12-15,0.9229,0.9645,0.9229,0.9562,8012000.0
2004-12-16,0.9728,0.9728,0.9395,0.9562,1255000.0
2004-12-17,0.9479,0.9479,0.9229,0.9229,1741000.0
2004-12-20,0.9229,0.9312,0.873,0.8813,8084000.0
2004-12-21,0.898,0.9395,0.898,0.9229,8565000.0
2004-12-22,0.9229,0.9312,0.8398,0.8481,17087000.0
2004-12-23,0.8315,0.8315,0.7774,0.8065,25722000.0
2004-12-24,0.8107,0.8273,0.8107,0.8273,4175000.0
2004-12-28,0.8273,0.8273,0.794,0.8107,6441000.0
2004-12-29,0.8107,0.8107,0.7691,0.7857,8359000.0
2004-12-30,0.7857,0.7899,0.7691,0.7733,7040000.0
2004-12-31,0.7733,0.7857,0.7691,0.7733,7767000.0
2005-01-03,0.7816,0.7899,0.7691,0.7733,8517000.0
2005-01-04,0.7774,0.7982,0.7733,0.794,16490000.0
2005-01-05,0.7899,0.7899,0.7733,0.7816,9699000.0
2005-01-06,0.7816,0.7857,0.7733,0.7816,8217800.0
2005-01-07,0.7816,0.7899,0.7733,0.7899,7487000.0
2005-01-10,0.7899,0.8273,0.7899,0.8065,7212000.0
2005-01-11,0.8148,0.8148,0.7857,0.794,8301000.0
2005-01-12,0.7982,0.7982,0.7857,0.7899,4860000.0
2005-01-13,0.7899,0.794,0.7691,0.7774,4107000.0
2005-01-14,0.7733,0.7982,0.7733,0.7899,5919000.0
2005-01-17,0.7899,0.7899,0.7816,0.7899,3691000.0
2005-01-18,0.794,0.794,0.7733,0.7816,3960000.0
2005-01-19,0.7857,0.794,0.7608,0.7733,3323000.0
2005-01-20,0.7649,0.7649,0.7358,0.7525,8175000.0
2005-01-21,0.7483,0.7483,0.7109,0.7192,6267000.0
2005-01-24,0.7151,0.74,0.7109,0.74,7805000.0
2005-01-25,0.74,0.7483,0.7151,0.7442,4481000.0
2005-01-26,0.7608,0.7608,0.7317,0.7442,2788000.0
2005-01-27,0.7442,0.7525,0.74,0.74,4699000.0
2005-01-28,0.74,0.7525,0.7358,0.7483,4905000.0
2005-01-31,0.7483,0.7566,0.74,0.7525,3523000.0
2005-02-01,0.7566,0.7816,0.7566,0.7774,4986800.0
2005-02-02,0.7899,0.8065,0.7816,0.8065,10699000.0
2005-02-03,0.8024,0.819,0.7899,0.7982,2230800.0
2005-02-04,0.7982,0.8647,0.7982,0.8315,15424000.0
2005-02-07,0.8481,0.8481,0.8231,0.8231,3453000.0
2005-02-08,0.8273,0.8273,0.7899,0.8024,5978000.0
2005-02-14,0.8107,0.8315,0.8065,0.8315,6661000.0
2005-02-15,0.8315,0.8315,0.8024,0.8148,4308000.0
2005-02-16,0.819,0.8231,0.7982,0.8065,1872150.0
2005-02-17,0.8148,0.8273,0.8065,0.8148,2298702.0
2005-02-18,0.8148,0.819,0.8065,0.819,1133000.0
2005-02-21,0.8231,0.898,0.8231,0.8897,41720000.0
2005-02-22,0.8897,0.8897,0.8647,0.873,5682400.0
2005-02-23,0.8813,0.8813,0.8398,0.8647,9458000.0
2005-02-24,0.8813,0.8813,0.8564,0.8564,2640000.0
2005-02-25,0.873,0.8813,0.8647,0.873,2822000.0
2005-02-28,0.8813,0.8897,0.8273,0.8481,5378000.0
2005-03-01,0.8564,0.8564,0.8398,0.8564,1000000.0
2005-03-02,0.8564,0.8564,0.8398,0.8398,1188300.0
2005-03-03,0.8398,0.8481,0.8315,0.8481,1897300.0
2005-03-04,0.8564,0.8897,0.8564,0.8647,5255000.0
2005-03-07,0.8813,0.8897,0.873,0.8813,4069000.0
2005-03-08,0.8813,0.9063,0.8813,0.8813,3979000.0
2005-03-09,0.8813,0.8813,0.8647,0.8647,1498000.0
2005-03-10,0.8647,0.898,0.8564,0.8897,3955000.0
2005-03-11,0.8813,0.8813,0.8564,0.873,2964000.0
2005-03-14,0.8647,0.873,0.8647,0.8647,1076000.0
2005-03-15,0.8647,0.8647,0.8398,0.8481,2476000.0
2005-03-16,0.8398,0.8564,0.8273,0.8398,2490000.0
2005-03-17,0.8315,0.8647,0.8273,0.8647,6335000.0
2005-03-18,0.8647,0.8813,0.8481,0.873,4892000.0
2005-03-21,0.8813,0.9479,0.8564,0.9229,16010000.0
2005-03-22,0.9146,0.9229,0.898,0.9146,3881010.0
2005-03-23,0.898,0.9312,0.898,0.9229,4839000.0
2005-03-24,0.9395,0.9894,0.9229,0.9645,14701000.0
2005-03-29,0.9562,0.9728,0.9562,0.9645,5620000.0
2005-03-30,0.9479,0.9645,0.9395,0.9562,5079700.0
2005-03-31,0.9562,0.9645,0.9395,0.9395,5633500.0
2005-04-01,0.9479,0.9479,0.9063,0.9395,2530000.0
2005-04-04,0.9395,0.9395,0.9063,0.9146,3567000.0
2005-04-06,0.9146,0.9229,0.9063,0.9229,2822000.0
2005-04-07,0.9312,0.9312,0.9146,0.9229,3660000.0
2005-04-08,0.9312,0.9312,0.9146,0.9146,2664000.0
2005-04-11,0.9229,0.9229,0.898,0.9063,1894000.0
2005-04-12,0.9146,0.9312,0.9146,0.9229,2912000.0
2005-04-13,0.9229,0.9229,0.898,0.9146,813340.0
2005-04-14,0.9063,0.9063,0.8813,0.898,2850000.0
2005-04-15,0.8813,0.8813,0.8564,0.8647,2426000.0
2005-04-18,0.8481,0.8564,0.8398,0.8398,4492000.0
2005-04-19,0.8516,0.8684,0.8431,0.86,4980900.0
2005-04-20,0.8684,0.8769,0.86,0.86,2183000.0
2005-04-21,0.86,0.86,0.8516,0.86,2078000.0
2005-04-22,0.8769,0.9022,0.8769,0.9022,4404000.0
2005-04-25,0.8937,0.8937,0.8769,0.8769,2798000.0
2005-04-26,0.8937,0.9106,0.8769,0.9022,3919000.0
2005-04-27,0.9022,0.9275,0.8937,0.919,9303590.0
2005-04-28,0.9275,0.9443,0.9275,0.9443,2214600.0
2005-04-29,0.9275,0.9275,0.8937,0.9106,2967000.0
2005-05-03,0.9106,0.9359,0.9106,0.9275,3468000.0
2005-05-04,0.9275,0.9275,0.919,0.9275,621000.0
2005-05-05,0.9275,0.9612,0.9275,0.9528,3691000.0
2005-05-06,0.9528,0.9612,0.9359,0.9443,1894000.0
2005-05-09,0.9443,0.9528,0.9275,0.9443,2644000.0
2005-05-10,0.9612,0.9612,0.9443,0.9443,4052000.0
2005-05-11,0.9443,0.9443,0.919,0.919,2806000.0
2005-05-12,0.9275,0.9359,0.9106,0.9275,1818000.0
2005-05-13,0.9106,0.9106,0.8853,0.8853,4068000.0
2005-05-17,0.8937,0.9022,0.8769,0.9022,892000.0
2005-05-18,0.9022,0.9106,0.8769,0.8937,2181000.0
2005-05-19,0.8853,0.9528,0.8769,0.9443,10867000.0
2005-05-20,0.9443,0.9528,0.9275,0.9275,3396000.0
2005-05-23,0.9275,0.9275,0.9106,0.9275,2236405.0
2005-05-24,0.9275,0.9275,0.9106,0.919,2274000.0
2005-05-25,0.9275,0.9359,0.9106,0.919,4430000.0
2005-05-26,0.919,0.9443,0.9022,0.9359,4412000.0
2005-05-27,0.9443,0.9528,0.919,0.9443,7556000.0
2005-05-30,0.9443,0.9443,0.9275,0.9275,2714000.0
2005-05-31,0.9359,0.9359,0.9275,0.9359,14651000.0
2005-06-01,0.9359,0.9443,0.9359,0.9359,4333000.0
2005-06-02,0.9443,0.9949,0.9443,0.978,19797000.0
2005-06-03,0.9865,1.0118,0.9528,0.9528,5985500.0
2005-06-06,0.9612,0.9865,0.9612,0.978,5853000.0
2005-06-07,0.978,0.9865,0.9696,0.978,2429000.0
2005-06-08,0.978,1.0118,0.978,1.0033,9900622.0
2005-06-09,1.0033,1.0118,0.9865,1.0033,2727000.0
2005-06-10,1.0033,1.0202,0.9865,0.9949,2103200.0
2005-06-13,0.9949,1.0033,0.978,0.9949,1889500.0
2005-06-14,0.9949,1.0286,0.9949,1.0118,6057095.0
2005-06-15,1.0202,1.0202,1.0033,1.0118,928000.0
2005-06-16,1.0118,1.0118,0.9696,1.0033,1788000.0
2005-06-17,0.9949,1.0624,0.9949,1.0539,8368000.0
2005-06-20,1.0455,1.0539,1.0371,1.0539,4541000.0
2005-06-21,1.0455,1.0455,1.0371,1.0371,1607000.0
2005-06-22,1.0455,1.0961,1.0371,1.0877,4953000.0
2005-06-23,1.0792,1.1214,1.0792,1.0961,9232450.0
2005-06-24,1.0961,1.0961,1.0708,1.0877,10540490.0
2005-06-27,1.0792,1.0877,1.0708,1.0792,3613000.0
2005-06-28,1.0624,1.0624,1.0202,1.0286,10465000.0
2005-06-29,1.0455,1.0455,1.0371,1.0371,1892000.0
2005-06-30,1.0371,1.0455,0.9865,0.9949,6329000.0
2005-07-04,0.9949,1.0202,0.9865,0.9949,4772000.0
2005-07-05,0.9949,1.0118,0.9949,1.0033,1524000.0
2005-07-06,1.0033,1.0371,1.0033,1.0371,6027000.0
2005-07-07,1.0286,1.0286,0.9949,0.9949,5022000.0
2005-07-08,1.0033,1.0286,1.0033,1.0202,6314185.0
2005-07-11,1.0286,1.0877,1.0286,1.0792,6153000.0
2005-07-12,1.0792,1.0877,1.0455,1.0624,9091730.0
2005-07-13,1.0455,1.0624,1.0455,1.0539,5692000.0
2005-07-14,1.0455,1.0877,1.0455,1.0792,22933000.0
2005-07-15,1.0792,1.0792,1.0539,1.0708,1403000.0
2005-07-18,1.0708,1.0792,1.0455,1.0455,5164000.0
2005-07-19,1.0455,1.0455,1.0033,1.0286,4941000.0
2005-07-20,1.0286,1.0286,1.0033,1.0033,8534000.0
2005-07-21,1.0118,1.0455,1.0118,1.0202,4971000.0
2005-07-22,1.0202,1.0202,0.9696,0.9865,8476000.0
2005-07-25,0.9696,1.0202,0.9696,1.0118,7998000.0
2005-07-26,1.0202,1.0371,1.0118,1.0118,2202000.0
2005-07-27,1.0286,1.0286,1.0202,1.0286,615000.0
2005-07-28,1.0371,1.0455,1.0202,1.0286,664000.0
2005-07-29,1.0286,1.0286,1.0202,1.0286,1283000.0
2005-08-01,1.0286,1.0286,1.0118,1.0202,2373000.0
2005-08-02,1.0286,1.0371,1.0033,1.0033,1919000.0
2005-08-03,1.0118,1.0118,0.9696,0.9949,7106000.0
2005-08-04,1.0118,1.0202,1.0033,1.0033,3332000.0
2005-08-05,1.0033,1.0118,0.9696,0.9865,2448000.0
2005-08-08,1.0118,1.0286,1.0033,1.0118,5648155.0
2005-08-09,1.0286,1.0539,1.0286,1.0371,8830000.0
2005-08-10,1.0539,1.0792,1.0455,1.0792,3980000.0
2005-08-11,1.0792,1.113,1.0624,1.1045,4610000.0
2005-08-12,1.1298,1.2563,1.1298,1.2394,22241000.0
2005-08-15,1.2732,1.29,1.231,1.2816,8624980.0
2005-08-16,1.2816,1.2816,1.2141,1.231,6752300.0
2005-08-17,1.2141,1.231,1.1888,1.2057,8322670.0
2005-08-18,1.2057,1.2057,1.1214,1.1551,5675000.0
2005-08-19,1.1551,1.1804,1.1382,1.172,1438000.0
2005-08-22,1.1888,1.1888,1.1635,1.1804,805000.0
2005-08-23,1.1804,1.1973,1.1635,1.1888,2002000.0
2005-08-24,1.2141,1.2479,1.1804,1.2141,5444000.0
2005-08-25,1.231,1.2732,1.231,1.2732,9227350.0
2005-08-26,1.2732,1.349,1.2563,1.3406,10889500.0
2005-08-29,1.3322,1.3322,1.29,1.2984,8818000.0
2005-08-30,1.3069,1.3153,1.2479,1.2647,5384000.0
2005-08-31,1.2816,1.29,1.2479,1.2732,3981406.0
2005-09-01,1.2816,1.3828,1.2732,1.3743,10528400.0
2005-09-02,1.3828,1.4081,1.3575,1.3996,6078000.0
2005-09-05,1.3912,1.3996,1.3406,1.3406,4497000.0
2005-09-06,1.3659,1.3659,1.2984,1.3069,2032000.0
2005-09-07,1.3237,1.3659,1.3237,1.3406,3046000.0
2005-09-08,1.3153,1.349,1.3069,1.349,6858000.0
2005-09-09,1.349,1.3996,1.349,1.3743,5616000.0
2005-09-12,1.3743,1.4586,1.3743,1.4418,7608000.0
2005-09-13,1.4671,1.4755,1.3996,1.4081,5833000.0
2005-09-14,1.4165,1.4418,1.4165,1.4333,2160000.0
2005-09-15,1.3828,1.3828,1.3322,1.3575,11902000.0
2005-09-16,1.3575,1.3659,1.3153,1.3406,6020000.0
2005-09-20,1.3575,1.4081,1.3575,1.3912,3682492.0
2005-09-21,1.3996,1.4671,1.3912,1.4165,8488000.0
2005-09-22,1.4165,1.5345,1.4081,1.4924,6899000.0
2005-09-23,1.5092,1.5177,1.4671,1.5177,2388000.0
2005-09-26,1.5008,1.5177,1.4839,1.4924,2162000.0
2005-09-27,1.5008,1.5598,1.4755,1.4839,5750000.0
2005-09-28,1.4839,1.5008,1.4586,1.4755,2101000.0
2005-09-29,1.4839,1.602,1.4755,1.5767,8444000.0
2005-09-30,1.5935,1.602,1.543,1.5851,3351000.0
2005-10-03,1.5851,1.6357,1.5683,1.5851,2814000.0
2005-10-04,1.5683,1.5851,1.5683,1.5767,2402000.0
2005-10-05,1.5683,1.5683,1.5345,1.5514,4065678.0
2005-10-06,1.5345,1.5514,1.4924,1.5261,1285190.0
2005-10-07,1.5261,1.5261,1.4755,1.5092,1870943.0
2005-10-10,1.5345,1.5345,1.4839,1.4924,666000.0
2005-10-12,1.4924,1.4924,1.3743,1.3912,4260000.0
